endTime,artistName,trackName,msPlayed
2022-03-20 21:04,Tommee Profitt,I'm Not Afraid,254500
2022-03-20 21:07,UNSECRET,Fallout,213770
2022-03-20 21:19,2WEI,Pandora,108806
2022-03-20 21:23,Muse,Compliance,250860
2022-03-20 21:26,Muse,Won’t Stand Down,209061
2022-03-20 21:30,Muse,Hysteria,227440
2022-03-20 21:33,The Black Keys,Lonely Boy,193653
2022-03-20 21:38,Foo Fighters,The Pretender,89908
2022-03-20 21:41,Ruelle,Up in Flames,220506
2022-03-20 21:45,Ruelle,Fear on Fire,217760
2022-03-20 21:49,Ruelle,Big Guns,256600
2022-03-20 21:53,Ruelle,Oh My My,198720
2022-03-20 21:56,Ruelle,War of Hearts,226426
2022-03-20 22:01,Ruelle,Until We Go Down,252440
2022-03-20 22:04,Ruelle,Somebody Else,193218
2022-03-20 22:07,2WEI,Survivor,195232
2022-03-20 22:11,UNSECRET,Fallout,213770
2022-03-20 22:30,Tommee Profitt,I'm Not Afraid,108901
2022-03-21 00:09,Muse,Compliance,256741
2022-03-21 00:11,Muse,Won’t Stand Down,88929
2022-03-21 00:11,Muse,Compliance,780
2022-03-21 00:15,Muse,Won’t Stand Down,209061
2022-03-21 00:18,Muse,Hysteria,227440
2022-03-21 00:22,The Black Keys,Lonely Boy,193653
2022-03-21 00:25,Placebo,Meds,10196
2022-03-21 00:25,System Of A Down,Chop Suey!,210240
2022-03-21 00:30,Muse,Compliance,250860
2022-03-21 00:33,Muse,Won’t Stand Down,209061
2022-03-21 00:37,Muse,Hysteria,227440
2022-03-21 00:40,The Black Keys,Lonely Boy,193653
2022-03-21 00:45,Foo Fighters,The Pretender,269373
2022-03-21 00:48,Placebo,Meds,12553
2022-03-21 00:52,Ruelle,Up in Flames,220506
2022-03-22 12:17,Ruelle,Fear on Fire,113413
2022-03-22 12:21,Muse,Compliance,250860
2022-03-22 12:24,Muse,Won’t Stand Down,209061
2022-03-22 12:28,Muse,Hysteria,227440
2022-03-22 12:31,The Black Keys,Lonely Boy,193653
2022-03-22 12:31,Foo Fighters,The Pretender,5036
2022-03-22 12:38,Muse,Won’t Stand Down,209061
2022-03-22 12:42,Muse,Hysteria,227440
2022-03-22 14:02,The Black Keys,Lonely Boy,54830
2022-03-22 14:06,Muse,Compliance,250860
2022-03-22 23:30,Muse,Won’t Stand Down,226480
2022-03-22 23:34,Muse,Hysteria,227440
2022-03-22 23:37,The Black Keys,Lonely Boy,193653
2022-03-22 23:38,Foo Fighters,The Pretender,40176
2022-03-22 23:42,Muse,Algorithm,244270
2022-03-22 23:46,Muse,The Dark Side,227213
2022-03-23 00:37,Muse,Pressure,26577
2022-03-23 00:49,Muse,Thought Contagion,206106
2022-03-23 00:53,Muse,Get up and Fight,244720
2022-03-23 00:57,Muse,Blockades,230680
2022-03-23 01:01,Muse,Dig Down,228146
2022-03-23 01:06,Muse,The Void,284853
2022-03-23 01:09,Muse,Algorithm (Alternate Reality Version),212360
2022-03-23 01:10,Muse,The Dark Side (Alternate Reality Version),10793
2022-03-23 01:14,Muse,Compliance,250860
2022-03-23 01:18,Muse,Won’t Stand Down,209061
2022-03-23 20:44,Muse,Hysteria,17630
2022-03-23 20:48,Muse,Compliance,250860
2022-03-23 20:51,Muse,Won’t Stand Down,209061
2022-03-23 20:55,Muse,Hysteria,227440
2022-03-23 20:58,The Black Keys,Lonely Boy,193653
2022-03-23 21:02,System Of A Down,Chop Suey!,210240
2022-03-23 21:06,Foo Fighters,The Pretender,269373
2022-03-23 21:07,The Bravery,Hatef--k,26783
2022-03-24 00:56,Korn,Forgotten,210692
2022-03-24 01:05,Korn,Let The Dark Do The Rest,219613
2022-03-24 01:09,Korn,Start The Healing,208053
2022-03-24 01:13,Korn,Lost In The Grandeur,230013
2022-03-24 01:16,Korn,Disconnect,206813
2022-03-24 01:20,Korn,Hopeless And Beaten,239080
2022-03-24 01:24,Korn,Penance To Sorrow,200560
2022-03-24 01:27,Korn,My Confession,214800
2022-03-24 01:31,Korn,Worst Is On Its Way,243560
2022-03-24 01:32,Korn,Prey for Me,25760
2022-03-24 01:35,Korn,Twisted Transistor,188933
2022-03-24 01:35,Korn,Politics,27936
2022-03-24 01:39,Korn,Coming Undone,199773
2022-03-24 01:42,Korn,Getting Off,205066
2022-03-24 01:43,Korn,Liar,56060
2022-03-24 01:43,Muse,Won’t Stand Down,3360
2022-03-24 01:47,Muse,Compliance,250860
2022-03-24 01:51,Muse,Won’t Stand Down,209061
2022-03-25 17:51,Muse,Hysteria,61980
2022-03-25 17:55,Muse,Compliance,250860
2022-03-25 18:00,Muse,Won’t Stand Down,209061
2022-03-25 18:04,Muse,Hysteria,227440
2022-03-25 18:07,The Black Keys,Lonely Boy,193653
2022-03-25 18:09,Foo Fighters,The Pretender,101826
2022-03-25 18:13,grandson,Blood // Water,216720
2022-03-25 18:17,Night Club,Survive,272575
2022-03-25 18:21,UNSECRET,Fallout,213770
2022-03-25 18:23,UNSECRET,The Reckoning,142479
2022-03-25 18:27,Glass Animals,Youth,230693
2022-03-25 19:00,Glass Animals,Hazey,265893
2022-03-25 19:03,Twenty One Pilots,Doubt,191493
2022-03-25 19:06,UNSECRET,World Gone Wild,189921
2022-03-25 21:14,UNSECRET,Last Survivor,467715
2022-03-25 21:19,Glass Animals,The Other Side Of Paradise,320654
2022-03-25 21:23,UNSECRET,Only The Beginning,197739
2022-03-25 21:26,Tribe Society,Bullet With Butterfly Wings,13873
2022-03-25 21:26,Twenty One Pilots,Heathens,195920
2022-03-25 21:45,grandson,Blood // Water,216720
2022-03-25 21:50,Tribe Society,Bullet With Butterfly Wings,17873
2022-03-25 21:50,Night Club,Survive,272575
2022-03-25 21:54,Muse,Compliance,250860
2022-03-25 21:58,Muse,Hysteria,2210
2022-03-25 21:58,Muse,Won’t Stand Down,209061
2022-03-25 22:24,Ruelle,Up in Flames,220506
2022-03-25 22:28,Ruelle,Fear on Fire,217760
2022-03-25 22:32,Ruelle,Big Guns,256600
2022-03-25 22:36,Ruelle,Up in Flames,220506
2022-03-25 22:39,Muse,Won’t Stand Down,209061
2022-03-25 22:43,Muse,Compliance,250860
2022-03-25 22:47,Ruelle,Oh My My,198720
2022-03-25 22:50,Ruelle,War of Hearts,226426
2022-03-25 22:55,Ruelle,Until We Go Down,252440
2022-03-25 22:55,Ruelle,Love Changes Everything,44548
2022-03-25 23:09,grandson,Blood // Water,170563
2022-03-28 22:42,Muse,Psycho,147430
2022-03-29 00:01,Muse,Won’t Stand Down,2830
2022-03-29 00:01,Muse,Compliance,251869
2022-03-29 00:08,Muse,Compliance,250860
2022-03-29 00:11,Muse,Won’t Stand Down,209061
2022-03-29 00:15,Muse,Hysteria,227440
2022-03-29 00:18,The Black Keys,Lonely Boy,193653
2022-03-29 00:18,Foo Fighters,The Pretender,8176
2022-03-29 00:21,2WEI,Gangsta's Paradise,167701
2022-03-29 00:25,2WEI,Hurt,213840
2022-03-29 00:29,2WEI,Toxic,237426
2022-03-29 00:33,ZAND,Luci,188901
2022-03-29 00:36,Seven Dead Stars,Keep Running,180784
2022-03-29 00:40,Tymek,Ostatni (Rojst '97 | Netflix),219546
2022-03-29 00:43,The Black Keys,Lonely Boy,193653
2022-03-29 00:47,Tommee Profitt,In The End - Mellen Gi Remix,218188
2022-03-29 00:50,Nothing But Thieves,Futureproof,207691
2022-04-01 20:59,Tommee Profitt,I'm Not Afraid,254500
2022-04-02 07:23,Red Hot Chili Peppers,Black Summer,232412
2022-04-02 07:27,Red Hot Chili Peppers,Here Ever After,230342
2022-04-02 07:30,Red Hot Chili Peppers,Aquatic Mouth Dance,221220
2022-04-02 07:35,Muse,Compliance,250860
2022-04-02 07:38,Muse,Won’t Stand Down,209061
2022-04-02 07:42,Muse,Hysteria,227440
2022-04-02 07:46,Foo Fighters,The Pretender,269373
2022-04-02 07:50,The Black Keys,Lonely Boy,193653
2022-04-02 07:53,System Of A Down,Chop Suey!,210240
2022-04-02 07:58,Skunk Anansie,Because Of You,272173
2022-04-02 08:01,Muse,House Of The Rising Sun,179853
2022-04-02 08:13,Nothing But Thieves,Life's Coming in Slow - from GRAN TURISMO 7,157626
2022-04-02 08:43,Nothing But Thieves,Life's Coming in Slow - from GRAN TURISMO 7,12346
2022-04-02 08:44,Placebo,Infra-Red,26826
2022-04-02 08:47,Nothing But Thieves,Futureproof,207769
2022-04-02 08:50,Nothing But Thieves,If I Were You,208426
2022-04-02 08:54,Nothing But Thieves,"Miracle, Baby",220471
2022-04-02 08:57,Nothing But Thieves,Ce n'est Rien,180575
2022-04-02 09:02,Nothing But Thieves,Your Blood,290769
2022-04-02 09:06,Nothing But Thieves,Can You Afford to Be An Individual?,236047
2022-04-02 09:10,Muse,Compliance,250860
2022-04-02 09:13,Cold War Kids,Who’s Gonna Love Me Now,171226
2022-04-02 09:16,Tom Morello,Human (feat. Barns Courtney),184391
2022-04-02 09:19,YONAKA,Call Me a Saint,200067
2022-04-02 09:23,Nothing But Thieves,You Know Me Too Well,233485
2022-04-02 09:27,PVRIS,No Mercy,239120
2022-04-02 09:31,Palaye Royale,Punching Bag,235483
2022-04-02 09:35,Sam Fender,Play God,225600
2022-04-02 09:38,YUNGBLUD,fleabag,176988
2022-04-02 09:41,Nothing But Thieves,Honey Whiskey,191960
2022-04-02 09:45,Royal Blood,Out of the Black,240572
2022-04-02 09:48,Joywave,It's A Trip!,183524
2022-04-02 09:52,YONAKA,Anthem,228847
2022-04-02 09:55,Palaye Royale,Lonely,186249
2022-04-02 09:59,Nothing But Thieves,Gods,208970
2022-04-02 10:02,PVRIS,Monster,178920
2022-04-02 10:05,grandson,In Over My Head,198365
2022-04-02 10:08,Black Honey,I Like the Way You Die,188026
2022-04-02 10:12,Des Rocs,This is Our Life,224306
2022-04-02 10:16,Nothing But Thieves,Excuse Me,218093
2022-04-02 10:19,Palaye Royale,Mad World,210997
2022-04-02 10:23,The Wombats,Turn,207679
2022-04-02 10:25,Royal Blood,Oblivion,161253
2022-04-02 10:29,Barns Courtney,Golden Dandelions,204826
2022-04-02 10:34,Nothing But Thieves,Crazy,278586
2022-04-02 10:37,Muse,Won’t Stand Down,209061
2022-04-02 10:40,Palaye Royale,No Love In LA,202656
2022-04-02 10:44,KALEO,No Good,234240
2022-04-02 10:48,Daughter,Burn It Down,191963
2022-04-02 10:52,Badflower,Family,247092
2022-04-02 10:53,Nothing But Thieves,Wake Up Call,88781
2022-04-02 10:57,System Of A Down,Toxicity,218933
2022-04-02 11:01,Muse,The Handler,273760
2022-04-02 11:51,Foo Fighters,The Pretender,112226
2022-04-02 21:09,The Black Keys,Howlin' for You,1149
2022-04-02 21:09,Muse,Hysteria,33
2022-04-02 21:09,Muse,Won’t Stand Down,417
2022-04-02 21:09,Muse,Won’t Stand Down,459
2022-04-02 21:09,The Black Keys,Lonely Boy,1105
2022-04-02 21:09,Muse,Compliance,1287
2022-04-02 21:09,Muse,Compliance,186
2022-04-02 21:09,Skunk Anansie,Because Of You,0
2022-04-02 21:09,Foo Fighters,The Pretender,411
2022-04-02 21:10,The Black Keys,Howlin' for You,8160
2022-04-02 21:10,Muse,Won’t Stand Down,938
2022-04-02 21:10,Muse,Compliance,667
2022-04-02 21:10,Skunk Anansie,Because Of You,9717
2022-04-02 21:10,Skunk Anansie,Because Of You,403
2022-04-02 21:11,ZAND,Luci,3669
2022-04-02 21:11,2WEI,Gangsta's Paradise,209
2022-04-02 21:11,2WEI,Gangsta's Paradise,690
2022-04-02 21:11,2WEI,Gangsta's Paradise,21
2022-04-02 21:11,2WEI,Gangsta's Paradise,0
2022-04-02 21:11,2WEI,Toxic,190
2022-04-02 21:11,2WEI,Toxic,645
2022-04-02 21:11,Muse,Won’t Stand Down,434
2022-04-02 21:11,Muse,Won’t Stand Down,174
2022-04-02 21:11,Muse,Won’t Stand Down,0
2022-04-02 21:11,2WEI,Hurt,203
2022-04-02 21:11,2WEI,Hurt,0
2022-04-02 21:11,2WEI,Hurt,162
2022-04-02 21:11,2WEI,Hurt,430
2022-04-02 21:11,2WEI,Hurt,190
2022-04-02 21:11,Placebo,The Bitter End,0
2022-04-02 21:16,Skunk Anansie,Because Of You,272173
2022-04-02 21:19,Muse,Won’t Stand Down,209061
2022-04-02 21:22,2WEI,Gangsta's Paradise,167701
2022-04-02 21:26,2WEI,Hurt,213840
2022-04-02 21:30,2WEI,Toxic,237426
2022-04-02 21:34,ZAND,Luci,287427
2022-04-02 21:38,2WEI,Pandora,221757
2022-04-02 21:41,2WEI,Survivor,195232
2022-04-02 21:45,Lana Del Rey,Dark Paradise,243187
2022-04-02 21:48,Brand X Music,Viper,138112
2022-04-02 21:49,Ludovico Einaudi,Experience,59206
2022-04-02 21:54,Skunk Anansie,Because Of You,272173
2022-04-02 21:57,Muse,Won’t Stand Down,209061
2022-04-02 22:09,2WEI,Gangsta's Paradise,69128
2022-04-02 22:30,Skunk Anansie,Because Of You,272173
2022-04-02 22:33,Muse,Won’t Stand Down,209061
2022-04-02 22:36,2WEI,Gangsta's Paradise,167701
2022-04-02 22:40,2WEI,Hurt,213840
2022-04-02 22:44,2WEI,Toxic,237426
2022-04-02 22:47,2WEI,Survivor,1724
2022-04-02 22:47,2WEI,Pandora,382
2022-04-02 22:47,ZAND,Luci,218680
2022-04-02 22:47,Muse,Won’t Stand Down,23
2022-04-02 22:47,Skunk Anansie,Because Of You,601
2022-04-02 22:51,Muse,Won’t Stand Down,209061
2022-04-02 22:54,2WEI,Gangsta's Paradise,167701
2022-04-02 22:57,2WEI,Hurt,213840
2022-04-02 23:01,2WEI,Toxic,237426
2022-04-02 23:02,ZAND,Luci,62821
2022-04-02 23:05,2WEI,Gangsta's Paradise,167701
2022-04-02 23:09,2WEI,Hurt,213840
2022-04-02 23:13,2WEI,Toxic,237426
2022-04-02 23:17,ZAND,Luci,287427
2022-04-02 23:21,2WEI,Pandora,221757
2022-04-02 23:24,2WEI,Survivor,195232
2022-04-02 23:28,Lana Del Rey,Dark Paradise,243187
2022-04-02 23:31,Brand X Music,Viper,138112
2022-04-02 23:36,Ludovico Einaudi,Experience,315426
2022-04-02 23:39,Seven Dead Stars,Keep Running,180784
2022-04-02 23:43,Tymek,Ostatni (Rojst '97 | Netflix),219546
2022-04-02 23:46,The Black Keys,Lonely Boy,193653
2022-04-02 23:50,Tommee Profitt,In The End - Mellen Gi Remix,218188
2022-04-03 00:09,Nothing But Thieves,Futureproof,201817
2022-04-03 08:29,Nothing But Thieves,Futureproof,6046
2022-04-03 08:32,Tommee Profitt,I'm Not Afraid,21385
2022-04-03 08:32,Tommee Profitt,I'm Not Afraid,872
2022-04-03 08:36,Skunk Anansie,Because Of You,272173
2022-04-03 08:38,Muse,Won’t Stand Down,117258
2022-04-03 08:41,Skunk Anansie,Because Of You,6494
2022-04-03 08:45,Badflower,Family,247092
2022-04-03 08:46,Katie Garfield,Warfare,99492
2022-04-03 10:13,flora cash,You're Somebody Else,206657
2022-04-03 10:27,grandson,Blood // Water,7694
2022-04-03 10:27,flora cash,You're Somebody Else,13181
2022-04-03 10:31,grandson,Blood // Water,207481
2022-04-03 10:33,Night Club,Survive,116612
2022-04-03 10:36,Olivia Rodrigo,good 4 u,178146
2022-04-03 10:40,Olivia Rodrigo,traitor,229226
2022-04-03 10:40,Olivia Rodrigo,drivers license,4063
2022-04-03 10:43,Billie Eilish,Happier Than Ever,168955
2022-04-03 11:05,Billie Eilish,lovely (with Khalid),200185
2022-04-03 11:08,Billie Eilish,Bored,180933
2022-04-03 11:11,Billie Eilish,Happier Than Ever - Edit,151444
2022-04-03 11:14,Billie Eilish,bad guy,194087
2022-04-03 11:18,Billie Eilish,Getting Older,244221
2022-04-03 11:21,Billie Eilish,I Didn't Change My Number,158463
2022-04-03 11:53,Billie Eilish,Billie Bossa Nova,152244
2022-04-03 16:21,Billie Eilish,Happier Than Ever,8507
2022-04-03 16:26,System Of A Down,Toxicity,256717
2022-04-03 16:31,Foo Fighters,The Pretender,16560
2022-04-03 16:31,Muse,The Handler,273760
2022-04-03 16:35,Badflower,Family,247883
2022-04-03 16:42,A Perfect Circle,The Doomed,1089
2022-04-03 16:42,System Of A Down,Chop Suey!,480
2022-04-03 16:42,Billie Eilish,Happier Than Ever,52219
2022-04-03 16:46,Korn,Black Is the Soul,10061
2022-04-03 16:46,System Of A Down,Chop Suey!,210240
2022-04-03 16:50,Foo Fighters,The Pretender,269373
2022-04-03 17:18,Muse,Psycho,1834
2022-04-03 23:26,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",2975
2022-04-03 23:31,Billie Eilish,Happier Than Ever,298899
2022-04-03 23:35,Billie Eilish,lovely (with Khalid),200185
2022-04-03 23:38,Billie Eilish,Bored,180933
2022-04-03 23:40,Billie Eilish,Happier Than Ever - Edit,151444
2022-04-03 23:43,Billie Eilish,bad guy,194087
2022-04-03 23:47,Billie Eilish,everything i wanted,245425
2022-04-03 23:51,Billie Eilish,when the party's over,196077
2022-04-03 23:56,Billie Eilish,i love you,291796
2022-04-03 23:59,Billie Eilish,idontwannabeyouanymore,203569
2022-04-04 00:02,Billie Eilish,ocean eyes,200379
2022-04-04 00:03,Billie Eilish,Getting Older,9241
2022-04-04 00:07,Muse,Compliance,250860
2022-04-04 00:10,Muse,Won’t Stand Down,209061
2022-04-04 00:14,Muse,Hysteria,227440
2022-04-04 00:17,The Black Keys,Lonely Boy,193653
2022-04-04 00:22,Foo Fighters,The Pretender,269373
2022-04-04 00:25,System Of A Down,Chop Suey!,210240
2022-04-05 16:40,Muse,Dead Inside,3940
2022-04-05 16:40,Skunk Anansie,Because Of You,272173
2022-04-05 16:44,Muse,Won’t Stand Down,209061
2022-04-05 16:46,2WEI,Gangsta's Paradise,167701
2022-04-05 16:50,2WEI,Hurt,213840
2022-04-05 16:54,2WEI,Toxic,237426
2022-04-05 16:59,ZAND,Luci,287427
2022-04-05 17:02,2WEI,Pandora,221757
2022-04-05 17:06,2WEI,Survivor,195232
2022-04-05 17:10,Lana Del Rey,Dark Paradise,243187
2022-04-05 17:12,Brand X Music,Viper,138112
2022-04-06 17:37,Billie Eilish,Happier Than Ever,158141
2022-04-06 17:38,Billie Eilish,lovely (with Khalid),32655
2022-04-06 17:38,Nothing But Thieves,Soda,10031
2022-04-06 17:42,Nothing But Thieves,I'm Not Made by Design,228795
2022-04-06 17:45,Nothing But Thieves,Is Everybody Going Crazy?,232632
2022-04-06 17:49,Nothing But Thieves,Can You Afford to Be An Individual?,236047
2022-04-06 17:50,Nothing But Thieves,Before We Drift Away,30973
2022-04-06 17:53,Muse,Won’t Stand Down,209061
2022-04-06 19:15,Muse,Hysteria,119380
2022-04-07 20:57,Ludovico Einaudi,Experience,121143
2022-04-07 21:02,Nothing But Thieves,Phobia,244530
2022-04-07 22:27,Nothing But Thieves,This Feels Like the End,79949
2022-04-07 22:31,Nothing But Thieves,Before We Drift Away,7232
2022-04-07 22:31,Nothing But Thieves,Can You Afford to Be An Individual?,236047
2022-04-07 22:34,Nothing But Thieves,Futureproof,207769
2022-04-07 22:38,Nothing But Thieves,Unperson,204536
2022-04-07 22:41,Nothing But Thieves,Futureproof,207769
2022-04-07 23:55,Nothing But Thieves,Is Everybody Going Crazy?,44904
2022-04-07 23:59,Nothing But Thieves,I'm Not Made by Design,232946
2022-04-08 00:03,Nothing But Thieves,Particles,235880
2022-04-08 00:06,Nothing But Thieves,Get Better,199080
2022-04-08 00:10,Nothing But Thieves,"Hell, Yeah",186600
2022-04-08 00:14,Nothing But Thieves,Afterlife,283613
2022-04-08 00:18,Nothing But Thieves,Reset Me,211013
2022-04-08 00:21,Nothing But Thieves,Number 13,177173
2022-04-08 00:24,Nothing But Thieves,Sorry - Acoustic,214413
2022-04-08 00:28,Nothing But Thieves,Particles - Piano Version,219760
2022-04-08 00:32,Nothing But Thieves,Can You Afford to Be An Individual?,236047
2022-04-08 00:36,Muse,Compliance,250860
2022-04-08 00:40,Royal Blood,Typhoons,236933
2022-04-08 00:44,Palaye Royale,Little Bastards,218326
2022-04-08 00:46,YONAKA,Seize the Power,161617
2022-04-08 14:23,Nothing But Thieves,I'm Not Made by Design,68344
2022-04-09 09:10,Muse,Hysteria,54234
2022-04-09 09:11,Muse,Hysteria,53909
2022-04-09 10:01,The Black Keys,Lonely Boy,145339
2022-04-09 14:36,Billie Eilish,lovely (with Khalid),456
2022-04-09 14:36,Billie Eilish,Happier Than Ever,2136
2022-04-09 14:36,Billie Eilish,Happier Than Ever,2236
2022-04-09 14:36,Billie Eilish,Happier Than Ever,3468
2022-04-09 14:36,Billie Eilish,Happier Than Ever,2221
2022-04-09 14:36,Billie Eilish,Happier Than Ever,7168
2022-04-09 14:41,Billie Eilish,Happier Than Ever,129996
2022-04-09 14:46,Nothing But Thieves,Is Everybody Going Crazy?,237645
2022-04-09 14:50,Muse,Won’t Stand Down,209061
2022-04-09 14:51,Nothing But Thieves,Moral Panic,89374
2022-04-09 14:56,Nothing But Thieves,Amsterdam,272240
2022-04-09 14:59,Nothing But Thieves,Sorry,214706
2022-04-09 15:57,Nothing But Thieves,Broken Machine,194183
2022-04-09 23:51,Badflower,Family,13120
2022-04-09 23:51,Badflower,Family,324
2022-04-09 23:55,Badflower,Family,247092
2022-04-09 23:59,Katie Garfield,Warfare,222986
2022-04-10 00:03,flora cash,You're Somebody Else,218883
2022-04-10 00:04,grandson,Blood // Water,99280
2022-04-10 00:37,Nothing But Thieves,Amsterdam,2947
2022-04-10 00:37,Skunk Anansie,Because Of You,19700
2022-04-10 00:37,Skunk Anansie,Because Of You,1627
2022-04-10 00:37,Nothing But Thieves,I Was Just a Kid,285
2022-04-10 00:38,Nothing But Thieves,Amsterdam,3213
2022-04-10 00:42,Skunk Anansie,Because Of You,272173
2022-04-10 00:46,2WEI,Gangsta's Paradise,4918
2022-04-10 00:46,Muse,Won’t Stand Down,209061
2022-04-10 00:49,grandson,Blood // Water,216720
2022-04-10 00:54,Night Club,Survive,272575
2022-04-10 00:57,UNSECRET,Fallout,213770
2022-04-10 01:00,UNSECRET,The Reckoning,140181
2022-04-10 01:05,UNSECRET,Last Survivor,285302
2022-04-10 01:42,Glass Animals,The Other Side Of Paradise,59884
2022-04-10 03:06,grandson,Blood // Water,216720
2022-04-10 03:10,Night Club,Survive,272575
2022-04-10 03:14,UNSECRET,Fallout,213770
2022-04-10 03:16,UNSECRET,The Reckoning,142479
2022-04-10 03:20,Glass Animals,Youth,230693
2022-04-10 03:22,Glass Animals,Hazey,90002
2022-04-10 22:55,Nothing But Thieves,I Was Just a Kid,270546
2022-04-10 23:06,Nothing But Thieves,Amsterdam,264263
2022-04-10 23:10,Nothing But Thieves,I Was Just a Kid,270546
2022-04-10 23:15,Nothing But Thieves,Amsterdam,272240
2022-04-10 23:18,Nothing But Thieves,Sorry,214706
2022-04-10 23:22,Nothing But Thieves,Broken Machine,234666
2022-04-10 23:27,Nothing But Thieves,Live Like Animals,250733
2022-04-10 23:36,Nothing But Thieves,Soda,236306
2022-04-10 23:40,Nothing But Thieves,I'm Not Made by Design,232946
2022-04-10 23:44,Nothing But Thieves,Particles,235880
2022-04-10 23:47,Nothing But Thieves,Get Better,199080
2022-04-10 23:49,Nothing But Thieves,"Hell, Yeah",98033
2022-04-10 23:54,Nothing But Thieves,Afterlife,283613
2022-04-10 23:57,Nothing But Thieves,Reset Me,211013
2022-04-11 00:00,Nothing But Thieves,Number 13,177173
2022-04-11 00:03,Nothing But Thieves,Sorry - Acoustic,163780
2022-04-11 00:08,Nothing But Thieves,Amsterdam,9783
2022-04-11 00:08,Nothing But Thieves,I Was Just a Kid,270546
2022-04-11 00:11,Nothing But Thieves,Life's Coming in Slow - from GRAN TURISMO 7,169655
2022-04-11 00:14,Nothing But Thieves,Can You Afford to Be An Individual?,236047
2022-04-11 16:23,Muse,Compliance,59902
2022-04-11 16:27,Nothing But Thieves,I Was Just a Kid,270546
2022-04-11 16:31,Nothing But Thieves,Can You Afford to Be An Individual?,236047
2022-04-11 17:40,Glass Animals,Hazey,264217
2022-04-11 17:43,Twenty One Pilots,Doubt,191493
2022-04-11 17:46,UNSECRET,World Gone Wild,189921
2022-04-11 17:51,UNSECRET,Last Survivor,285302
2022-04-11 19:02,Glass Animals,The Other Side Of Paradise,168305
2022-04-11 23:36,PVRIS,Dead Weight,0
2022-04-11 23:40,Nothing But Thieves,I Was Just a Kid,270546
2022-04-11 23:45,Nothing But Thieves,Amsterdam,272240
2022-04-11 23:48,Barns Courtney,Sinners,173773
2022-04-11 23:49,Royal Blood,Honeybrains,83486
2022-04-11 23:53,Nothing But Thieves,Sorry,214706
2022-04-11 23:57,Nothing But Thieves,Broken Machine,234666
2022-04-12 00:01,Nothing But Thieves,Live Like Animals,250733
2022-04-12 00:05,Nothing But Thieves,Soda,236306
2022-04-12 00:09,Nothing But Thieves,I'm Not Made by Design,232946
2022-04-12 00:13,Nothing But Thieves,Particles,235880
2022-04-12 00:16,Nothing But Thieves,Get Better,199080
2022-04-12 00:19,Nothing But Thieves,"Hell, Yeah",186600
2022-04-12 00:24,Nothing But Thieves,Afterlife,283613
2022-04-12 00:27,Nothing But Thieves,Reset Me,211013
2022-04-12 00:30,Nothing But Thieves,Number 13,177173
2022-04-12 00:34,Nothing But Thieves,Sorry - Acoustic,214413
2022-04-12 00:37,Nothing But Thieves,Particles - Piano Version,169066
2022-04-12 00:41,Nothing But Thieves,I Was Just a Kid,270546
2022-04-12 00:46,Nothing But Thieves,Amsterdam,272240
2022-04-12 00:49,Nothing But Thieves,Sorry,214706
2022-04-12 00:53,Nothing But Thieves,Broken Machine,234666
2022-04-12 11:13,Nothing But Thieves,Live Like Animals,176000
2022-04-12 11:17,Nothing But Thieves,Broken Machine,234666
2022-04-12 11:21,Nothing But Thieves,Live Like Animals,250733
2022-04-12 11:50,Nothing But Thieves,Soda,236306
2022-04-12 11:54,Nothing But Thieves,I'm Not Made by Design,232946
2022-04-12 11:58,Nothing But Thieves,Particles,235880
2022-04-12 12:01,Nothing But Thieves,Get Better,199080
2022-04-12 12:05,Nothing But Thieves,"Hell, Yeah",186600
2022-04-12 12:09,Nothing But Thieves,Afterlife,283613
2022-04-12 12:13,Nothing But Thieves,Reset Me,211013
2022-04-12 12:16,Nothing But Thieves,Number 13,177173
2022-04-12 13:16,Nothing But Thieves,Sorry - Acoustic,43846
2022-04-12 13:20,Ruelle,Until We Go Down,251428
2022-04-12 13:24,Ruelle,Bad Dream,248040
2022-04-12 15:38,2WEI,Survivor,125889
2022-04-12 15:44,Ruelle,Up In Flames,247139
2022-04-12 15:48,Ruelle,Fear On Fire,217760
2022-04-12 15:52,Ruelle,Big Guns,258181
2022-04-12 15:55,Ruelle,Oh My My,198720
2022-04-12 15:59,Ruelle,War Of Hearts,226216
2022-04-12 16:03,Ruelle,Until We Go Down,251428
2022-04-12 16:08,Ruelle,Find You,273090
2022-04-12 16:11,2WEI,Survivor,195232
2022-04-12 16:15,UNSECRET,Fallout,213770
2022-04-12 16:19,Tommee Profitt,I'm Not Afraid,254500
2022-04-12 16:23,Katie Garfield,Warfare,222986
2022-04-12 16:27,Ruelle,The Fear Of Letting Go,241293
2022-04-12 16:31,2WEI,Toxic,237426
2022-04-12 16:35,SYML,Body,214519
2022-04-12 16:39,Ruelle,Until We Go Down,251428
2022-04-12 16:40,Ruelle,Monsters - Acoustic Version,29790
2022-04-12 16:44,Ruelle,Up In Flames,219709
2022-04-12 16:47,Ruelle,Fear On Fire,217760
2022-04-12 16:51,Ruelle,Big Guns,258181
2022-04-12 16:54,Ruelle,Oh My My,154888
2022-04-12 16:58,Ruelle,Until We Go Down,251428
2022-04-12 23:24,Ruelle,The Other Side,105040
