"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"537","Vito Bambino","free time","Chyba Wiem",0.542,2022-12-26 23:45:33,"medium","polish alternative",11
"538","Vito Bambino","free time","Last Puff",0.463,2022-12-28 11:12:56,"medium","polish alternative",8
"539","Vito Bambino","other","Chyba Wiem",0.542,2022-12-26 23:45:33,"medium","polish alternative",19
"540","Vito Bambino","other","Chyba Wiem",0.542,2022-12-27 15:22:33,"medium","polish alternative",30
"541","Vito Bambino","other","Chyba Wiem",0.542,2022-12-28 19:28:33,"medium","polish alternative",2
"542","Vito Bambino","other","Last Puff",0.463,2022-12-28 11:12:56,"medium","polish alternative",1
"543","Vito Bambino","other","Nudy",0.45,2022-12-29 16:37:53,"medium","polish alternative",246
"544","Vito Bambino","other","Poszło",0.589,2022-12-27 15:32:15,"medium","polish alternative",38
"545","Vito Bambino","studies","Bunkrów Nie Ma",0.506,2022-12-28 11:52:12,"medium","polish alternative",237
"546","Vito Bambino","studies","Chyba Wiem",0.542,2022-12-26 23:45:33,"medium","polish alternative",152
"547","Vito Bambino","studies","Chyba Wiem",0.542,2022-12-26 23:54:33,"medium","polish alternative",187
"548","Vito Bambino","studies","Chyba Wiem",0.542,2022-12-27 15:22:33,"medium","polish alternative",105
"549","Vito Bambino","studies","Chyba Wiem",0.542,2022-12-27 15:53:33,"medium","polish alternative",128
"550","Vito Bambino","studies","Chyba Wiem",0.542,2022-12-28 10:17:33,"medium","polish alternative",179
"551","Vito Bambino","studies","Chyba Wiem",0.542,2022-12-28 19:28:33,"medium","polish alternative",165
"552","Vito Bambino","studies","Daddy Haze",0.551,2022-12-28 10:55:19,"medium","polish alternative",102
"553","Vito Bambino","studies","Daddy Haze",0.551,2022-12-29 12:50:44,"medium","polish alternative",13
"554","Vito Bambino","studies","L’amour",0.46,2022-12-28 10:46:37,"medium","polish alternative",142
"555","Vito Bambino","studies","L’amour",0.46,2022-12-29 11:51:37,"medium","polish alternative",97
"556","Vito Bambino","studies","Last Puff",0.463,2022-12-28 11:12:56,"medium","polish alternative",129
"557","Vito Bambino","studies","Maj",0.665,2022-12-28 11:33:10,"medium","polish alternative",173
"558","Vito Bambino","studies","Nie Róbmy Dzieci Dziś",0.385,2022-12-28 12:05:00,"medium","polish alternative",195
"559","Vito Bambino","studies","Poszło",0.589,2022-12-27 15:32:15,"medium","polish alternative",128
"560","Vito Bambino","studies","Poszło",0.589,2022-12-27 16:03:15,"medium","polish alternative",172
"561","Vito Bambino","studies","Poszło",0.589,2022-12-28 10:27:15,"medium","polish alternative",202
"562","Vito Bambino","studies","Poszło",0.589,2022-12-28 20:32:15,"medium","polish alternative",185
"563","Vito Bambino","studies","Poszło",0.589,2022-12-29 15:37:15,"medium","polish alternative",183
"564","Vito Bambino","studies","Rampage",0.433,2022-12-18 16:51:14,"medium","polish alternative",232
"565","Vito Bambino","studies","Rampage",0.433,2022-12-28 11:21:14,"medium","polish alternative",225
"566","Vixen","studies","Iskra",0.749,2022-12-21 16:03:49,"fast","polish alternative rap",130
"567","Vixen","studies","Sam",0.719,2022-12-21 16:24:03,"fast","polish alternative rap",146
"568","Vulfpeck","other","Fugue State",0.465,2022-12-22 13:30:18,"medium","ann arbor indie",23
"569","Vulfpeck","studies","Fugue State",0.465,2022-12-18 13:46:18,"medium","ann arbor indie",149
"570","Vulfpeck","studies","Fugue State",0.465,2022-12-22 13:30:18,"medium","ann arbor indie",123
"571","Vulfpeck","studies","The Speedwalker",0.549,2022-12-22 13:14:24,"medium","ann arbor indie",35
"572","WCK","other","Lubię pachnieć Tobą",0.582,2022-12-28 11:17:12,"medium","polish alternative rap",1
"573","WCK","other","Lubię pachnieć Tobą",0.582,2022-12-29 16:41:34,"medium","polish alternative rap",77
"574","WCK","other","Lubię pachnieć Tobą",0.582,2022-12-29 18:49:12,"medium","polish alternative rap",66
"575","WCK","studies","Lubię pachnieć Tobą",0.582,2022-12-28 11:17:12,"medium","polish alternative rap",185
"576","WCK","studies","Lubię pachnieć Tobą",0.582,2022-12-29 11:45:41,"medium","polish alternative rap",18
"577","WCK","studies","Lubię pachnieć Tobą",0.582,2022-12-29 18:49:12,"medium","polish alternative rap",135
"578","Wham!","other","Last Christmas",0.478,2022-12-27 13:17:37,"medium","new wave pop",208
"579","Wham!","studies","Last Christmas",0.478,2022-12-27 13:17:37,"medium","new wave pop",12
"580","Wpierpol","studies","Rozmowa Kwalifikacyjna",0.774,2022-12-21 15:10:49,"fast","polish alternative rap",209
"581","Wpierpol","studies","Rozmowa Kwalifikacyjna",0.774,2022-12-27 14:56:01,"fast","polish alternative rap",45
"582","Zdechły Osa","free time","West Coast",0.86,2022-12-26 22:53:50,"fast","polish alternative rap",10
"583","Zdechły Osa","studies","West Coast",0.86,2022-12-26 22:53:50,"fast","polish alternative rap",129
"584","Zdechły Osa","studies","West Coast",0.86,2022-12-27 17:10:50,"fast","polish alternative rap",157
"585","Zdechły Osa","studies","West Coast",0.86,2022-12-27 19:41:50,"fast","polish alternative rap",181
