Unnamed: 0,title,titleUrl,channel,channelUrl,time,id,duration,views,likes,favorites,comments,channelSubscribers
5181,Damn.,https://www.youtube.com/watch?v=8jsN1Bhcfso,shane_tobin312,https://www.youtube.com/channel/UCBBmSQD2Bbtu1v-qemgLDyg,2022-01-06T09:26:27.410Z,8jsN1Bhcfso,0 days 00:00:10,8335751,312701,0,6794,9770
5182,the smartest person ever,https://www.youtube.com/watch?v=McwEDn7TFbw,GabeSweats,https://www.youtube.com/channel/UCteF4--g6cL7jXbmujpRfeQ,2022-01-06T09:26:14.816Z,McwEDn7TFbw,0 days 00:00:54,30744128,2177488,0,25157,2200000
5183,This is one of the world's blackest paints (Musou Black),https://www.youtube.com/watch?v=rdKTjPDcTM0,NileRed Shorts,https://www.youtube.com/channel/UCA0mlN90EHCizvo101nbr-g,2022-01-06T09:25:32.713Z,rdKTjPDcTM0,0 days 00:00:42,27529602,1776425,0,21256,4080000
5184,Salam Alykom - Walykom Alslam 😂,https://www.youtube.com/watch?v=gQ8Wqh9H5kw,4baadimh01,https://www.youtube.com/channel/UCsu3clJwL_TJ1vQDXX31B6Q,2022-01-06T09:25:28.805Z,gQ8Wqh9H5kw,0 days 00:00:24,12689693,604600,0,1737,1270000
5185,Made my Wife a “Vegan” STEAK #shorts #steak,https://www.youtube.com/watch?v=6t9PRSqKE7E,Groark Boys’ BBQ,https://www.youtube.com/channel/UCgLXrOlt3JkwHNOBNUlJktQ,2022-01-06T09:24:36.940Z,6t9PRSqKE7E,0 days 00:00:53,12633393,926136,0,8931,651000
5186,Super Car Shorts | Car Shorts | #shorts,https://www.youtube.com/watch?v=VKYoRavKmkg,racefun abhi,https://www.youtube.com/channel/UCQB2QAGOEpHbHVIdRQYEfjQ,2022-01-06T09:24:22.792Z,VKYoRavKmkg,0 days 00:00:13,337952,7586,0,68,492
5187,Surprising My Dad For His Birthday #Shorts,https://www.youtube.com/watch?v=6IWSPvd_-tY,Luke Davidson,https://www.youtube.com/channel/UCuwJoiGWRxPYStBp0l0WuZw,2022-01-06T09:23:45.539Z,6IWSPvd_-tY,0 days 00:00:36,29679323,1821281,0,5678,9660000
5188,Fan Grabs Adam Levine On Stage #shorts,https://www.youtube.com/watch?v=OHmrtwve7uQ,Ray William Johnson,https://www.youtube.com/channel/UCGt7X90Au6BV8rf49BiM6Dg,2022-01-06T09:23:13.115Z,OHmrtwve7uQ,0 days 00:00:34,42390426,2600697,0,14659,13800000
5189,An Important Factor When Placing Protection,https://www.youtube.com/watch?v=WgtalcDhXe0,Noah Kane,https://www.youtube.com/channel/UCIiu3VznvR_JL4GLtTVHQgw,2022-01-06T09:21:48.836Z,WgtalcDhXe0,0 days 00:00:47,60829182,2123296,0,12552,409000
5190,Diamond Tester Prank on Gemstone Expert (Part 3),https://www.youtube.com/watch?v=98ARfEKMg1s,Christine Jewellers,https://www.youtube.com/channel/UCqcolinf4cx46iiPui7Jgqw,2022-01-06T09:20:58.844Z,98ARfEKMg1s,0 days 00:00:36,62443833,3691961,0,1452,964000
5191,"This is The NARROWEST Apartment in NYC Selling for $5,000,000 🤑 #shorts",https://www.youtube.com/watch?v=_uNlS3_boiU,Erik Conover,https://www.youtube.com/channel/UCu8ucb1LRJd1gwwXutYDgTg,2022-01-06T09:19:59.922Z,_uNlS3_boiU,0 days 00:00:58,30437828,1183904,0,19991,2140000
5192,Win 20€ for every correct answer #1,https://www.youtube.com/watch?v=PARQO24N5WE,Lingualizer,https://www.youtube.com/channel/UCpeSv0N9tbe2V5fLMVrlodA,2022-01-06T09:19:18.007Z,PARQO24N5WE,0 days 00:00:47,10491439,575885,0,1558,1800000
5193,Customer Tests OUR Diamonds 😅,https://www.youtube.com/watch?v=CeqJTIg0cOc,Christine Jewellers,https://www.youtube.com/channel/UCqcolinf4cx46iiPui7Jgqw,2022-01-06T09:18:35.814Z,CeqJTIg0cOc,0 days 00:00:42,31633137,2168321,0,4194,964000
5194,G-CLASS MOVES! 🔥#shorts,https://www.youtube.com/watch?v=n7o6H7H2tBY,AUTOMOTIVE V12,https://www.youtube.com/channel/UCdRCeMLjrIT10-gfuu3DAzA,2022-01-06T09:18:27.340Z,n7o6H7H2tBY,0 days 00:00:08,10938,179,0,1,303
5195,Shaquille O’Neal's First Big Invesment,https://www.youtube.com/watch?v=YGTpHocFNAs,DeclanLTD,https://www.youtube.com/channel/UCWe75O3qCEL8Fvp_vF9ZiIQ,2022-01-06T09:18:17.518Z,YGTpHocFNAs,0 days 00:00:38,10504781,515481,0,820,414000
5196,How To Make a Glass Out of Ice #shorts,https://www.youtube.com/watch?v=fuvlwE05Y14,Vlad SlickBartender,https://www.youtube.com/channel/UCp4nL9M78_HF6JL1MNzh-NQ,2022-01-06T09:17:40.977Z,fuvlwE05Y14,0 days 00:00:36,23135778,1325929,0,2061,2930000
5197,Shrimp Completely INFESTED With PARASITES!,https://www.youtube.com/watch?v=C8Wx_q_Os-o,Jacob Colvin,https://www.youtube.com/channel/UCUw4K8hh4No3ks8wxfqj-uQ,2022-01-06T09:16:45.588Z,C8Wx_q_Os-o,0 days 00:01:00,45439066,2733673,0,14918,5600000
5198,Homeless man gets beautiful surprise from stranger #shorts,https://www.youtube.com/watch?v=OsMcHnaki8A,Isaiah Garza,https://www.youtube.com/channel/UCQK6ce8AcTtD-PWGofDFYcQ,2022-01-06T09:16:42.563Z,OsMcHnaki8A,0 days 00:00:32,29554652,1629084,0,39127,2180000
5199,when the cops see u as sus [#shorts] 👏👏,https://www.youtube.com/watch?v=Gr-Xr-8U9aI,ALEX THE TRUCKING GUY,https://www.youtube.com/channel/UC5NT5DADrZ4LWBkr-5XVAaA,2022-01-06T09:15:47.123Z,Gr-Xr-8U9aI,0 days 00:00:55,4370797,346773,0,2145,612000
5200,Greatest Garage Sale Of All Time 🍋 #Shorts,https://www.youtube.com/watch?v=n3U2yp9gQ5o,GaryVee,https://www.youtube.com/channel/UCctXZhXmG-kf3tlIXgVZUlw,2022-01-06T09:14:50.400Z,n3U2yp9gQ5o,0 days 00:00:45,13171194,733037,0,1664,4110000
5201,This Guy LEGALLY Robbed American Airlines of $21M?!,https://www.youtube.com/watch?v=c4uOZC4bQ-I,Our Future,https://www.youtube.com/channel/UC2htIc3-njRI5BKTJ2QqNfA,2022-01-06T09:13:45.995Z,c4uOZC4bQ-I,0 days 00:01:00,10373460,824612,0,1835,433000
5202,This Is Why I Have Trust Issues tiktok strictlyapple,https://www.youtube.com/watch?v=DMUOYfOLymU,Viral Block,https://www.youtube.com/channel/UC4wHkX6hF8ygR73PHha77vQ,2022-01-06T09:12:48.509Z,DMUOYfOLymU,0 days 00:00:56,27797181,1772174,0,5778,1080000
5203,Cutting a stranger BALD in public?! 😳 WTF 🔥 VicBlends 💈,https://www.youtube.com/watch?v=BoDHh79vIxY,VicBlends,https://www.youtube.com/channel/UCR6Jv1wniCG_3gdCo_f8_qA,2022-01-06T09:11:57.460Z,BoDHh79vIxY,0 days 00:01:00,17503188,824271,0,3526,1760000
5204,Shaquille O’Neal's Advice for Young People,https://www.youtube.com/watch?v=eTJ08jh1Kqs,DeclanLTD,https://www.youtube.com/channel/UCWe75O3qCEL8Fvp_vF9ZiIQ,2022-01-06T09:11:24.701Z,eTJ08jh1Kqs,0 days 00:00:32,13294590,705253,0,5416,414000
5205,when u keep circling the truck stop until u find a pull through [#shorts] 👏👏,https://www.youtube.com/watch?v=7lcRF2YDL8I,ALEX THE TRUCKING GUY,https://www.youtube.com/channel/UC5NT5DADrZ4LWBkr-5XVAaA,2022-01-06T09:10:20.810Z,7lcRF2YDL8I,0 days 00:00:53,2091902,126163,0,774,612000
5206,SECRET iPHONE MENU??😲 (WITH CODE),https://www.youtube.com/watch?v=-mBtu68BD2c,Josh Connects,https://www.youtube.com/channel/UCbtpZ0pVgJUq9ugXtJQLguQ,2022-01-06T09:09:20.682Z,#NAME?,0 days 00:01:00,7378145,443788,0,2390,824000
5207,coldest f1 photo 🥶,https://www.youtube.com/watch?v=JRcN2zOsbjs,Silve F1,https://www.youtube.com/channel/UC0zgBWfxgrQyt9fHs4PK0fg,2022-01-06T09:08:54.160Z,JRcN2zOsbjs,0 days 00:00:26,7942128,543540,0,1599,9300
5208,How Ikea Tricks You Into Spending More Money!!,https://www.youtube.com/watch?v=CFLLfcnE_6k,Our Future,https://www.youtube.com/channel/UC2htIc3-njRI5BKTJ2QqNfA,2022-01-06T09:08:14.947Z,CFLLfcnE_6k,0 days 00:00:39,12363910,992833,0,5244,433000
5209,Each miner makes HOW MUCH? #bitcoinmining #gpu #bitcoinforbeginners - jp baric tiktok,https://www.youtube.com/watch?v=Y3fx5BA4g5o,Hu-Men Hustlers,https://www.youtube.com/channel/UCT4TOdxzOm4UfUJH8WYVTBA,2022-01-06T09:07:55.211Z,Y3fx5BA4g5o,0 days 00:00:51,8775872,310881,0,6399,50100
5210,HOW did I film this from space!?!? #Shorts,https://www.youtube.com/watch?v=0ZnvkA-ZzMQ,Motion Array Tutorials,https://www.youtube.com/channel/UCQyoKfULtJaHqSxB80Efw4w,2022-01-06T09:07:22.370Z,0ZnvkA-ZzMQ,0 days 00:00:32,7278163,389422,0,1408,382000
5211,How to build the gaming pc asmr(188.2)#shorts,https://www.youtube.com/watch?v=7iifOD2W9Cw,PC builder,https://www.youtube.com/channel/UCVcOKT1Ue8zl1Z_kWDBuGCg,2022-01-06T09:06:33.995Z,7iifOD2W9Cw,0 days 00:00:50,8617,486,0,6,3790
5212,#shorts Amazing Dunk restoration part 2😮 @vtgheat_korranda,https://www.youtube.com/watch?v=N59Zo2WM0Sw,Southern Kicks,https://www.youtube.com/channel/UCNWxoEIuc_OSr1InLGhAuhw,2022-01-06T09:06:11.341Z,N59Zo2WM0Sw,0 days 00:00:53,16759677,782060,0,2200,75300
5213,I have a mouse problem..🐭(not what you think) #Shorts,https://www.youtube.com/watch?v=dSl2V6RuVqo,Josh Connects,https://www.youtube.com/channel/UCbtpZ0pVgJUq9ugXtJQLguQ,2022-01-06T09:05:15.835Z,dSl2V6RuVqo,0 days 00:00:57,9593930,725627,0,4278,824000
5214,Breakaway Movie Glass.  #props #shorts,https://www.youtube.com/watch?v=KPYTL5CUk38,Scott Prop and Roll,https://www.youtube.com/channel/UCTyvyVpWyspz8-anuyXUreA,2022-01-06T09:04:29.850Z,KPYTL5CUk38,0 days 00:00:45,12822039,910240,0,1895,720000
5215,Can You Fix Water Damage With.... Water? #Shorts,https://www.youtube.com/watch?v=t0ikFd0SgZo,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T09:03:46.899Z,t0ikFd0SgZo,0 days 00:00:43,10135543,784561,0,2512,3580000
5216,when u see 2 turtles try to race each other [#shorts] 👏👏,https://www.youtube.com/watch?v=yztxkUAITH8,ALEX THE TRUCKING GUY,https://www.youtube.com/channel/UC5NT5DADrZ4LWBkr-5XVAaA,2022-01-06T09:02:49.851Z,yztxkUAITH8,0 days 00:00:59,4376584,275759,0,3896,612000
5217,Real Estate Agent destroyed his #iphone so badly 😱 #shorts #apple #ios #iphone13 #android #samsung,https://www.youtube.com/watch?v=2iPVBOPv-1g,MONEY TALKS WIRELESS,https://www.youtube.com/channel/UCe8D5lo_zrqS8xtsNspeCgg,2022-01-06T09:01:53.733Z,2iPVBOPv-1g,0 days 00:00:58,26034067,1646232,0,13621,3690000
5218,Could The Pixel 6 Become The New Social Media King? #Shorts,https://www.youtube.com/watch?v=J0URrJ8J3hE,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T09:01:05.879Z,J0URrJ8J3hE,0 days 00:00:47,1900439,159351,0,863,3580000
5219,5 SIX SHOOTERS,https://www.youtube.com/watch?v=0jRkj1yZOjA,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-06T07:24:25.665Z,0jRkj1yZOjA,0 days 00:07:30,12679440,287583,0,27567,7380000
5220,"CES 2022 #1: Pluszak ssący palec, hełm na depresję i pasek do sikania",https://www.youtube.com/watch?v=4SkKEavYSjg,Kuba Klawiter,https://www.youtube.com/channel/UCLr4hMhk_2KE0GUBSBrspGA,2022-01-06T07:02:58.883Z,4SkKEavYSjg,0 days 00:16:50,320919,13945,0,401,915000
5221,SAMSUNG GALAXY S22 - Here It Is!,https://www.youtube.com/watch?v=QuyeOvMbXnI,TT Technology,https://www.youtube.com/channel/UC0QRG-gMqHhF5-BPdmJfs1w,2022-01-06T06:59:17.123Z,QuyeOvMbXnI,0 days 00:08:16,78712,1581,0,152,548000
5222,"I bought a ABANDONED laundromat, we found $$$ inside #shorts",https://www.youtube.com/watch?v=F6fQLX0uW24,Investment Joy,https://www.youtube.com/channel/UCTz8K5TMmkQkRArybXfoVDg,2022-01-06T06:58:49.098Z,F6fQLX0uW24,0 days 00:00:59,23056089,1254690,0,3024,1560000
5223,This new car headlight feature is cool!,https://www.youtube.com/watch?v=YcnifVpDfSc,Mat Watson Cars,https://www.youtube.com/channel/UCulu1KUYJ_2OBDouc_d-cUA,2022-01-06T06:58:35.421Z,YcnifVpDfSc,0 days 00:00:12,991473,23881,0,376,806000
5224,iPhone 14 is stolen,https://www.youtube.com/watch?v=k91PZRLOtWM,The Apple Circle,https://www.youtube.com/channel/UCz0zSuukBglV2YwG3_7uKRg,2022-01-06T06:58:13.819Z,k91PZRLOtWM,0 days 00:13:30,125549,2657,0,328,275000
5225,Paranormalne zjawiska w Schronie Satanistów - Urbex History & PPTV,https://www.youtube.com/watch?v=5K9fWDgzp-E,Urbex History,https://www.youtube.com/channel/UC7XgxJhy6N6KGMFzELHtlUQ,2022-01-05T23:25:45.935Z,5K9fWDgzp-E,0 days 00:23:37,541868,22989,0,1672,1080000
5226,The Exciting Journey of Water  #67,https://www.youtube.com/watch?v=mgkrnLV4ze0,Nas Daily,https://www.youtube.com/channel/UCJsUvAqDzczYv2UpFmu4PcA,2022-01-05T23:25:29.549Z,mgkrnLV4ze0,0 days 00:00:58,32358680,2399621,0,13965,10700000
5227,How I got a $200k Job at Facebook as a software engineer | #shorts,https://www.youtube.com/watch?v=YN_JWOF-tic,Chris Chang,https://www.youtube.com/channel/UCvtCEF6QodRoD2MNHkoTQMA,2022-01-05T23:24:43.597Z,YN_JWOF-tic,0 days 00:00:55,4237718,161303,0,1535,44600
5228,All BMWs needs this #shorts,https://www.youtube.com/watch?v=pAbi4gtjOrc,Jamie's Garage,https://www.youtube.com/channel/UCsPwNcZlxDAxtacYv-wpUvg,2022-01-05T23:23:32.794Z,pAbi4gtjOrc,0 days 00:00:19,2860024,68536,0,828,533000
5229,AVOCADO SQUISHY || SQUISHIES,https://www.youtube.com/watch?v=cSL3LfzanTM,Kiddie Sparklez,https://www.youtube.com/channel/UCvNi8i_wXImyANhG7EuSIcg,2022-01-05T23:23:04.326Z,,,,,,,
5230,He Owns The Moon  #145,https://www.youtube.com/watch?v=xyy9rqkEwc0,Nas Daily,https://www.youtube.com/channel/UCJsUvAqDzczYv2UpFmu4PcA,2022-01-05T23:22:04.651Z,xyy9rqkEwc0,0 days 00:01:00,25440882,1959245,0,9559,10700000
5231,How to Answer Any Question on a Test,https://www.youtube.com/watch?v=imJFJTXJX48,Gohar Khan,https://www.youtube.com/channel/UCPk2s5c4R_d-EUUNvFFODoA,2022-01-05T23:21:35.461Z,imJFJTXJX48,0 days 00:00:27,35260538,1825434,0,10253,2030000
5232,Easy way to make $$$ without much money #shorts,https://www.youtube.com/watch?v=lrw8UreLxVQ,Investment Joy,https://www.youtube.com/channel/UCTz8K5TMmkQkRArybXfoVDg,2022-01-05T23:20:39.098Z,lrw8UreLxVQ,0 days 00:00:59,12713798,710746,0,7087,1560000
5233,Stealing from DQ,https://www.youtube.com/watch?v=Xdxu_Xk-xuw,Dylan Lemay,https://www.youtube.com/channel/UCWiXzvPDb5YqG7W0mr2TmlA,2022-01-05T23:20:06.326Z,Xdxu_Xk-xuw,0 days 00:00:33,43198923,2260760,0,10764,4300000
5234,USB-C Port Lit On Fire…. #shorts,https://www.youtube.com/watch?v=kYG-UFfHp50,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-05T23:19:13.007Z,kYG-UFfHp50,0 days 00:00:53,2298130,243969,0,1103,3580000
5235,Magiczna Sztuczka na iPhone'a Którą Warto Znać ⭐️,https://www.youtube.com/watch?v=kjHQZ3ImlP0,Mateusz Krawczyk,https://www.youtube.com/channel/UCvb_3WrGri7dqKP2j-EvcDA,2022-01-05T23:18:12.407Z,kjHQZ3ImlP0,0 days 00:00:22,56465,1128,0,37,391000
5236,"""What instrument do you play?"" ""Yeah I play the pixel stand 2""",https://www.youtube.com/watch?v=qIZOMGyQFqs,B-Sinc,https://www.youtube.com/channel/UC0ynJ0vIJFXCFWUZrt7D3pQ,2022-01-05T23:17:50.318Z,qIZOMGyQFqs,0 days 00:01:11,307436,16595,0,572,57600
5237,Jason Derulo Fights Two Guys Who Allegedly Mistake Him for Usher,https://www.youtube.com/watch?v=UUGrJeHUUg0,TMZ,https://www.youtube.com/channel/UCK7IIV6Q2junGSdYK3BmZMg,2022-01-05T21:31:48.341Z,UUGrJeHUUg0,0 days 00:00:50,754988,9509,0,4176,4330000
5238,iPhone 13 | Unboxing Every iPhone 13 Color,https://www.youtube.com/watch?v=QKU3aZO2TIM,4 the love of tech,https://www.youtube.com/channel/UCKeGCvOZGWqQdwCShEkNcSQ,2022-01-05T17:14:26.888Z,QKU3aZO2TIM,0 days 00:06:57,1363,43,0,12,13500
5239,iPhone 13 unboxing (midnight)  iPhone 13 vs iPhone 11 camera test 🖤 | loffi snow,https://www.youtube.com/watch?v=nnHtgDbYcs0,LoffiSnow,https://www.youtube.com/channel/UC6W6lBW8EP3mlBcCLeQVh9g,2022-01-05T17:14:05.683Z,nnHtgDbYcs0,0 days 00:08:01,248861,6637,0,209,92100
5240,iPhone 13 Pro Hammer & Knife Scratch Test!,https://www.youtube.com/watch?v=KkfOYeigzkc,TechRax,https://www.youtube.com/channel/UCmlsu3V3SzIm2Jmo0S0qiMg,2022-01-05T17:13:03.458Z,KkfOYeigzkc,0 days 00:05:08,2005098,47591,0,4745,7630000
5241,Ranking iPhone 13 and 13 Pro Colors from WORST to BEST - Is Pink or Sierra Blue the Best Color?,https://www.youtube.com/watch?v=k5Vi1DuPTTo,Marion Serrano,https://www.youtube.com/channel/UCFDRPNVDH0-XQOCBci9Hx8g,2022-01-05T17:10:53.306Z,k5Vi1DuPTTo,0 days 00:08:24,131653,1501,0,339,17000
5242,"iPhone 13 unboxing (blue, 128 gb) + set up and accessories ✨🌊 2021 | Lauryn Amini",https://www.youtube.com/watch?v=2Cm0BIlCqTw,Lauryn Amini,https://www.youtube.com/channel/UCyPebeAVP-diPxwgLh43fjg,2022-01-05T17:09:35.122Z,2Cm0BIlCqTw,0 days 00:12:17,357510,7694,0,258,1020
5243,iPhone 13 Blue Unboxing & Accessories,https://www.youtube.com/watch?v=z34nE4KVw7U,Sam,https://www.youtube.com/channel/UCokEMoDoZHBNlHxHaXoppNQ,2022-01-05T16:48:22.244Z,z34nE4KVw7U,0 days 00:05:45,163164,3016,0,60,845
5244,"Apple iPhone 13 Mini/13 All Colors Comparison | Product Red, Pink, Blue, Starlight and Midnight |",https://www.youtube.com/watch?v=SZHPkqNBci4,Qasim Zafar,https://www.youtube.com/channel/UCfkPR9Uo0OPfmmnD3TwHZ7A,2022-01-05T16:47:40.907Z,SZHPkqNBci4,0 days 00:02:15,35510,571,0,168,7860
5245,"iPhone 13 All Color Comparison - Pink, Blue, Red, Starlight, Midnight!",https://www.youtube.com/watch?v=6g4VdRn4SLE,Shevon Salmon,https://www.youtube.com/channel/UCEli52HZqbog3LQr5sRzL1A,2022-01-05T16:46:32.018Z,6g4VdRn4SLE,0 days 00:08:23,185614,3716,0,361,276000
5246,"Unboxing EVERY iPhone 13, iPhone 13 Pro, iPhone 13 Pro Max and iPhone 13 Mini in All Colors",https://www.youtube.com/watch?v=yXCt2MpB-rQ,Unbox Therapy,https://www.youtube.com/channel/UCsTcErHg8oDvUnTzoqsYeNw,2022-01-05T16:45:29.498Z,yXCt2MpB-rQ,0 days 00:03:51,1496582,45681,0,15411,18200000
5247,"iPhone 13 All Colors Unboxing: Blue, Pink, Starlight, Midnight & Red",https://www.youtube.com/watch?v=XJ-lOxDEdPQ,SimplyPops,https://www.youtube.com/channel/UCvlmHF_K6UpaoqTnTBonRsQ,2022-01-05T16:42:36.697Z,XJ-lOxDEdPQ,0 days 00:08:48,1489517,16215,0,846,223000
5248,iPhone 13: All Colors In-Depth Comparison! Which is Best?,https://www.youtube.com/watch?v=kcoswPe5l9A,Daniel Romero,https://www.youtube.com/channel/UCXnIQmRjbST-r5wisud2BLg,2022-01-05T16:38:45.935Z,kcoswPe5l9A,0 days 00:18:03,873683,10407,0,845,179000
5249,iPhone 13 + 13 Pro Color Comparison! UNBOXING EVERY COLOR!,https://www.youtube.com/watch?v=gsWa47OwqkI,Karl Conrad,https://www.youtube.com/channel/UC0MYNOsIrz6jmXfIMERyRHQ,2022-01-05T16:36:08.027Z,gsWa47OwqkI,0 days 00:09:06,438003,10682,0,6909,761000
5250,THANOS LAKE,https://www.youtube.com/watch?v=DSvUlM6fjuA,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-05T16:30:56.742Z,DSvUlM6fjuA,0 days 00:10:17,22029698,369603,0,35531,7380000
5251,Najbardziej przerażający blok w Polsce - tu ludzie tracą życie - Urbex History,https://www.youtube.com/watch?v=x9CRwwv85WQ,Urbex History,https://www.youtube.com/channel/UC7XgxJhy6N6KGMFzELHtlUQ,2022-01-05T16:15:10.504Z,x9CRwwv85WQ,0 days 00:20:13,1831957,38398,0,2921,1080000
5252,iPhone 13 (blue) unboxing | asmr + set up + comparison (aesthetic) | vlog❣️,https://www.youtube.com/watch?v=KKHlFB65Qso,Moonlight y,https://www.youtube.com/channel/UCLJSH0IQaXF-3ktrvck2y0Q,2022-01-05T16:12:29.091Z,KKHlFB65Qso,0 days 00:04:01,53291,1152,0,54,308
5253,Shawshank - How Andy escaped,https://www.youtube.com/watch?v=5y_O094dGDU,St Germain1977,https://www.youtube.com/channel/UCaUDgj0SSqitwpW5wLRX-Sg,2022-01-05T15:54:16.551Z,5y_O094dGDU,0 days 00:03:10,9558712,34910,0,2470,3510
5254,Bus PKS Drift.MP4,https://www.youtube.com/watch?v=dqmwWRB0vzk,pauleta675,https://www.youtube.com/channel/UCQQRk-6k8yWR_ESlslqk8ew,2022-01-05T15:53:19.031Z,dqmwWRB0vzk,0 days 00:00:35,1596813,17634,0,1102,533
5255,Spotify Car Thing review,https://www.youtube.com/watch?v=_Z2NxX8G-nU,CNET,https://www.youtube.com/channel/UCOmcA3f_RrH6b9NmcNa4tdg,2022-01-05T15:46:09.651Z,_Z2NxX8G-nU,0 days 00:08:29,357584,7257,0,675,3590000
5256,5 sekund od śmierci i zatrzymanie pociagu czyli skutki debilizmu |ku przestrodze|,https://www.youtube.com/watch?v=iZyIliIoxoQ,Zgierski Fan Kolei,https://www.youtube.com/channel/UCbxSpxKch7UbqI4SBCumOIw,2022-01-05T14:59:17.390Z,iZyIliIoxoQ,0 days 00:01:18,109186,947,0,149,446
5257,I Think This iPhone Will Get Removed,https://www.youtube.com/watch?v=rd2diG6wZ2M,Simple Alpaca,https://www.youtube.com/channel/UCy1PnKNVtEG-SfSzyIfnvrA,2022-01-05T13:22:17.108Z,rd2diG6wZ2M,0 days 00:02:54,18175,600,0,136,443000
5258,What To Do If The Customer Doesn’t Pay,https://www.youtube.com/watch?v=djUTP-L6A58,Forever Self Employed,https://www.youtube.com/channel/UCCidBjZJTUO_yYyaWAAOQww,2022-01-05T13:10:33.607Z,djUTP-L6A58,0 days 00:00:25,33746122,1527602,0,5797,529000
5259,that’s on buying jewerly in third world countries 🥴CREDIT aneri vulaj #Shorts,https://www.youtube.com/watch?v=zE720j4Rcbw,Jolly World,https://www.youtube.com/channel/UCFpGos5ZTjK7xiAXzLMls9Q,2022-01-05T13:09:25.691Z,zE720j4Rcbw,0 days 00:00:54,99219228,5376119,0,24844,333000
5260,Who Pays for Dropped Ice Cream?,https://www.youtube.com/watch?v=qOf3YkHArNc,Dylan Lemay,https://www.youtube.com/channel/UCWiXzvPDb5YqG7W0mr2TmlA,2022-01-05T13:08:43.837Z,qOf3YkHArNc,0 days 00:00:37,76341923,4231303,0,5619,4300000
5261,Lamborghini Just Chilling out #shorts,https://www.youtube.com/watch?v=Qo5_fbpJk-8,Sideboy,https://www.youtube.com/channel/UC0PdBWwpCD-m_lxdezCHMPA,2022-01-05T13:08:37.505Z,Qo5_fbpJk-8,0 days 00:00:13,1998,65,0,0,1700
5262,Can I Buy a Tesla With this Graded Sportscard Pack?!,https://www.youtube.com/watch?v=UotgT6loor4,WHAT'S INSIDE? FAMILY,https://www.youtube.com/channel/UCXgoURISTjifYA7CG55xpkA,2022-01-05T13:07:12.075Z,UotgT6loor4,0 days 00:00:59,7166774,478704,0,732,2080000
5263,Pink screen 😱Stylus pen broke & wanted change the color😍 #shorts #android #samsung #iphone13 #ios,https://www.youtube.com/watch?v=p_tC5VdwXGE,MONEY TALKS WIRELESS,https://www.youtube.com/channel/UCe8D5lo_zrqS8xtsNspeCgg,2022-01-05T13:06:10.029Z,p_tC5VdwXGE,0 days 00:00:55,8741465,691141,0,3156,3690000
5264,when u can sleep any time [#shorts] 👏👏,https://www.youtube.com/watch?v=B66wr15SFS4,ALEX THE TRUCKING GUY,https://www.youtube.com/channel/UC5NT5DADrZ4LWBkr-5XVAaA,2022-01-05T13:05:16.649Z,B66wr15SFS4,0 days 00:00:58,9212192,578243,0,2722,612000
5265,We Shotgunned a Beer in front of a Cop! #Shorts,https://www.youtube.com/watch?v=Wx3hgBXnxKk,Cheeky Boyos,https://www.youtube.com/channel/UC1AZlchD57wkvpWFMDgMUJQ,2022-01-05T13:04:33.824Z,Wx3hgBXnxKk,0 days 00:00:43,11240415,812842,0,2940,2160000
5266,5 TRULY EVIL Tech Pranks 😈,https://www.youtube.com/watch?v=ghv1fvazJ6I,Mrwhosetheboss Shorts,https://www.youtube.com/channel/UCZSlfzadjnw7G419c_OJ9eg,2022-01-05T13:03:36.976Z,ghv1fvazJ6I,0 days 00:00:59,30687539,2267410,0,7266,6140000
5267,MOTOROLA'S ARE TRASH... To Repair #Shorts,https://www.youtube.com/watch?v=b9FA2f3mR8w,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-05T13:02:45.375Z,b9FA2f3mR8w,0 days 00:00:51,1026917,91928,0,868,3580000
5268,Can you win Using a Different Weapon per kill?,https://www.youtube.com/watch?v=-ndY5ZbIjkE,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-05T12:49:04.675Z,#NAME?,0 days 00:08:20,8926276,160373,0,16432,7380000
5269,Adam Klimek i Blondynka Przy Aucie,https://www.youtube.com/watch?v=HHHr1GVCcDY,Blondynka przy aucie,https://www.youtube.com/channel/UCraTopNlvfU4BLg3-Q7YqHA,2022-01-05T12:48:31.280Z,HHHr1GVCcDY,0 days 00:02:38,22951,68,0,6,177
5270,Stanął na głowie w najbardziej okamerowanym tunelu w Polsce. Komedia w  POW Ursynów . STOP PIRAT,https://www.youtube.com/watch?v=YaX0yPpmjJc,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-05T12:40:21.207Z,YaX0yPpmjJc,0 days 00:02:34,2663,114,0,39,21800
