title;titleUrl;channel;channelUrl;time;id;duration;views;likes;favorites;comments;channelSubscribers
ENGLAND WIN ON PENALTIES | Full Penalty Shootout: Colombia v England (2018);https://www.youtube.com/watch?v=NtvUzy00DuU;FIFA;https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw;2022-11-14T01:27:29.250Z;NtvUzy00DuU;0 days 00:08:33;3633281;29094;0;916;18600000
Daryl Loved Glenn | TWD #Shorts;https://www.youtube.com/watch?v=HSb4PISgzCg;Clashed PR;https://www.youtube.com/channel/UC7wvDM9avjylOCiZ7--b60Q;2022-11-14T00:38:24.644Z;HSb4PISgzCg;0 days 00:00:20;7088131;589934;0;1183;625000
Floki the best viking shipbuilder;https://www.youtube.com/watch?v=rwoXyKpEsHc;Kirya_ra life;https://www.youtube.com/channel/UCxOd4Imc8GTn8Mxp-sYO4Bg;2022-11-14T00:38:22.184Z;;;;;;;
"""My name is Gustavo"" || 🎵 Close eyes 🎵";https://www.youtube.com/watch?v=LUTIo_cqwMI;Breaking Call Saul Edits;https://www.youtube.com/channel/UCDsfvoReaq8L_h85QzDTeDg;2022-11-14T00:38:18.110Z;LUTIo_cqwMI;0 days 00:00:30;806499;58369;0;400;75600
French Makes No Sense: A-T-IL (CC);https://www.youtube.com/watch?v=3D47dSBP6zY;Loic Suberville;https://www.youtube.com/channel/UCywGsTdh_qqZUYmA2Gro2CA;2022-11-14T00:38:14.835Z;3D47dSBP6zY;0 days 00:00:52;8310510;674302;0;4025;2580000
Do you know what a milf is - Jordan Peterson and Nicole Arbour #shorts #jordanpeterson #nicolearbour;https://www.youtube.com/watch?v=myzQ9RmGK5M;1 Minute Advice;https://www.youtube.com/channel/UCwu3pDe-CHZUbqcDWHvlW-Q;2022-11-14T00:37:54.826Z;myzQ9RmGK5M;0 days 00:00:11;13060;141;0;11;65700
PENNY'S doing ORAL what ?  🤣;https://www.youtube.com/watch?v=sl3zTAMsY88;sitcomedits4life;https://www.youtube.com/channel/UCxSlViKms2d7UH3z-lOL8tQ;2022-11-14T00:36:48.653Z;sl3zTAMsY88;0 days 00:01:00;4048876;264360;0;1146;77700
Van Gaal left out some top players 😳 (Netherlands World Cup squad);https://www.youtube.com/watch?v=VVTtgEXn_Gw;Pêche Football;https://www.youtube.com/channel/UC6F8qNdFapfoprCOQmhD2KA;2022-11-14T00:36:11.892Z;VVTtgEXn_Gw;0 days 00:00:36;883361;45698;0;709;164000
Aemond When Aegon ll Was Crowned;https://www.youtube.com/watch?v=RxrxjsLf8KU;Zadah Official;https://www.youtube.com/channel/UCPWmwik1FrSE4WJj7wnK66w;2022-11-14T00:36:05.292Z;RxrxjsLf8KU;0 days 00:00:13;13611;549;0;8;45900
Would you like to see the tapestries?|House of the dragon|;https://www.youtube.com/watch?v=DhjzvgJ88NI;Saldo;https://www.youtube.com/channel/UCfMnh2SEWym0DJsWq4pY0mA;2022-11-14T00:35:27.270Z;;;;;;;
When you have time, you want to go shopping, don’t you??;https://www.youtube.com/watch?v=AX_HVoMMc6c;Ken / Solo Japanese Style;https://www.youtube.com/channel/UC6oBqa9UQSQOK6KlokzeezQ;2022-11-14T00:35:26.111Z;AX_HVoMMc6c;0 days 00:00:24;401915;20074;0;1445;41800
Gossip Girl 2 Trailer shows Julien Wearing Taylor Swift’s VMA Bejeweled Oscar de la Renta Dress;https://www.youtube.com/watch?v=5i9ncLhXYlQ;Cat Quinn;https://www.youtube.com/channel/UCdE-B9aeDTzHcxkYLIYBlhA;2022-11-14T00:35:23.521Z;5i9ncLhXYlQ;0 days 00:00:11;43259;1158;0;0;9810
Homelander 🥶 | The Boys #shorts;https://www.youtube.com/watch?v=gqBZ62FGW6I;NQ Films;https://www.youtube.com/channel/UCbnSOGRJuBa4Vn0aNknqIMw;2022-11-14T00:34:59.953Z;gqBZ62FGW6I;0 days 00:00:23;14476147;915191;0;10530;425000
When You’re the Best Wingman #shorts;https://www.youtube.com/watch?v=axTUIg-2XEs;Stevie Emerson;https://www.youtube.com/channel/UC2Ivwd5sPzeBPgn24NzM1lQ;2022-11-14T00:34:57.891Z;axTUIg-2XEs;0 days 00:01:01;19830849;1286721;0;2041;1190000
friends vs HIMYM;https://www.youtube.com/watch?v=Wlldn43Cvk8;Addison Marie;https://www.youtube.com/channel/UCZebXlKC0jC8B5GLiwjVcMQ;2022-11-14T00:33:50.559Z;Wlldn43Cvk8;0 days 00:00:08;5433;146;0;0;732
THE EVOLUTION OF NAPOLI;https://www.youtube.com/watch?v=ntw2QjKBGiM;WORLDGAME F.C.;https://www.youtube.com/channel/UCZbTzQBchzLHSIq_eNGFb0Q;2022-11-14T00:33:35.775Z;ntw2QjKBGiM;0 days 00:01:00;751099;61221;0;391;8500
English Makes No Sense: Sore vs. Soar vs. Sword;https://www.youtube.com/watch?v=x7Vo7JBAu8Y;Loic Suberville;https://www.youtube.com/channel/UCywGsTdh_qqZUYmA2Gro2CA;2022-11-14T00:32:35.657Z;x7Vo7JBAu8Y;0 days 00:01:00;5977076;538055;0;3794;2580000
My life is yours! My heart is yours! | 🔥 Daenerys Targaryen X Daario Naharis 🔥 | Game of Thrones;https://www.youtube.com/watch?v=RQ9DEmt1iDQ;One Perfect Moment;https://www.youtube.com/channel/UCYZqtziEeN3xW1LMCJMHPCw;2022-11-14T00:31:44.476Z;RQ9DEmt1iDQ;0 days 00:00:27;804211;39231;0;156;318000
Italy's World Cup shootout heroes! 🇮🇹 | Full penalty shootout: France v Italy (2006);https://www.youtube.com/watch?v=0Y2Z7vCcLec;FIFA;https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw;2022-11-14T00:29:57.245Z;0Y2Z7vCcLec;0 days 00:07:23;1356661;10849;0;894;18600000
Before Jon Kills Daenerys Targaryen, Game of Thrones;https://www.youtube.com/watch?v=oHks4K9B29E;Follow The Stranger;https://www.youtube.com/channel/UC91WXclqnoHVzybA0Ds0Oaw;2022-11-14T00:26:49.457Z;oHks4K9B29E;0 days 00:00:38;42352;2922;0;55;4890
How Much of The Office is actually Improvised?;https://www.youtube.com/watch?v=58pbNORevJE;I'm.still.watching;https://www.youtube.com/channel/UCfhL_JlAdxLaaf0wzk-k1mA;2022-11-14T00:24:07.911Z;58pbNORevJE;0 days 00:00:41;425441;17677;0;154;9040
daemon edit | house of the dragon;https://www.youtube.com/watch?v=PJ-BZYbahR4;sviiae;https://www.youtube.com/channel/UC6CzHmU1iX0yGdtDvUIXrNA;2022-11-14T00:22:25.788Z;PJ-BZYbahR4;0 days 00:00:14;15417;873;0;11;54800
Neymar , Messi e CR7 vão jogar juntos 😱;https://www.youtube.com/watch?v=CjQufmJx-P8;Neymar Ousado;https://www.youtube.com/channel/UC8pK9ML96wCfSwdvHsZUWiQ;2022-11-14T00:22:13.949Z;CjQufmJx-P8;0 days 00:00:14;82889129;2666348;0;6919;174000
Just some indestructible water balloons 💥;https://www.youtube.com/watch?v=RPvlfFW87Pc;Legendary Shots;https://www.youtube.com/channel/UC6nJLzpsncQW4d88YrpZAsg;2022-11-14T00:20:58.692Z;;;;;;;
Rhaenyra Targaryen , House of The Dragon , Whatsapp status , Daemon Targaryen , Aemond , Edit, ep 6;https://www.youtube.com/watch?v=yQ8UR2KCG8c;RM DINESH;https://www.youtube.com/channel/UCJ-6eDv97Z9LhFIBWY-HNdQ;2022-11-14T00:20:41.701Z;;;;;;;
Haseki Hurrem Sultan 💅❤️ || THE WALK🔥👑 #muhtesemyuzyil #magnificentcentury #merasultan #hurremsultan;https://www.youtube.com/watch?v=iT99wRvZNRs;Edits By Talhaa;https://www.youtube.com/channel/UC6YPkD-gBnsjvpy-Kv7iPYg;2022-11-14T00:20:32.716Z;iT99wRvZNRs;0 days 00:00:20;137815;9667;0;63;27200
Things that are BIGGER than you think!! 😱😳🤯;https://www.youtube.com/watch?v=beUKTjTq5lY;Andrea Subotic;https://www.youtube.com/channel/UCrTm8M5setcocHsfKOXHjAQ;2022-11-14T00:20:07.503Z;beUKTjTq5lY;0 days 00:00:22;20193821;1113412;0;8501;1150000
Stranger Things cast real life partners #shorts;https://www.youtube.com/watch?v=QMgniCmIBug;TrndMag;https://www.youtube.com/channel/UCCwAeorChm6KRjJDlqEzGrA;2022-11-14T00:19:40.909Z;QMgniCmIBug;0 days 00:00:26;2826801;162114;0;727;24800
Just a normal day in America 😂 #theboys #clips #shorts;https://www.youtube.com/watch?v=sjMwjrLB5Q4;RMS;https://www.youtube.com/channel/UC48U7RZLuhEcE3gyW6KGwHw;2022-11-14T00:19:15.819Z;sjMwjrLB5Q4;0 days 00:00:18;12276;356;0;5;3360
Hank Finds Out | Breaking Bad #Shorts;https://www.youtube.com/watch?v=NflEDuDMEfE;Clashed PR;https://www.youtube.com/channel/UC7wvDM9avjylOCiZ7--b60Q;2022-11-14T00:18:37.693Z;NflEDuDMEfE;0 days 00:00:34;1547429;128447;0;443;625000
"""Dating with my Dad & Brother"" Ariel's last option";https://www.youtube.com/watch?v=zK8IR2K-m1Q;Highring;https://www.youtube.com/channel/UCR3SpezLY-8owQVntm92CjA;2022-11-14T00:17:39.183Z;zK8IR2K-m1Q;0 days 00:00:57;30479374;1871398;0;11485;182000
You can't have him! No! | 🥶 Samwell Tarly X White Walker 🥶 | Game of Thrones;https://www.youtube.com/watch?v=bbysmURjUnY;One Perfect Moment;https://www.youtube.com/channel/UCYZqtziEeN3xW1LMCJMHPCw;2022-11-14T00:17:10.877Z;bbysmURjUnY;0 days 00:00:26;240732;10378;0;67;318000
Gareth Bale = magic. 🪄;https://www.youtube.com/watch?v=OwfkaQbtIo4;Tottenham Hotspur;https://www.youtube.com/channel/UCEg25rdRZXg32iwai6N6l0w;2022-11-14T00:16:59.689Z;OwfkaQbtIo4;0 days 00:00:10;53165240;652990;0;962;2520000
F.R.I.E.N.D.S || Phoebe: Ross Is A Good Father, But Joey Has A Boat. #shorts #friends #funny;https://www.youtube.com/watch?v=bEgyagt4_jA;Sitcom hub;https://www.youtube.com/channel/UCcwFMBgoVDFe7_qNwXv-J9A;2022-11-14T00:04:56.585Z;bEgyagt4_jA;0 days 00:01:00;4617460;351397;0;694;87400
Best Team Goal?🤯#liverpool;https://www.youtube.com/watch?v=pEbNwpL2YME;FootballNation ™;https://www.youtube.com/channel/UCpZUejio0ews_czbZM36jCQ;2022-11-14T00:04:36.229Z;pEbNwpL2YME;0 days 00:00:22;27255735;1438642;0;2086;62300
Dahmer “eat the sandwich”;https://www.youtube.com/watch?v=HpiA6or0r_Y;MuteRUFF;https://www.youtube.com/channel/UCoSQbtsV7XKYeIf7CfvVJmg;2022-11-14T00:04:33.474Z;HpiA6or0r_Y;0 days 00:00:11;31354;1287;0;60;6270
Marvel/DC vs Game of thrones #got #marvel #dc;https://www.youtube.com/watch?v=a_X6j0PaY74;Nerdy Nik;https://www.youtube.com/channel/UCQQCoGUroSh6_OpIMFhfmDw;2022-11-14T00:04:12.503Z;;;;;;;
Caraxes | Daemon Targaryen's Dragon | House of the Dragon | Deadwood | Status | HD;https://www.youtube.com/watch?v=61sM_oK03Eo;Z Shade;https://www.youtube.com/channel/UCBdHPLAGS-_ZHDxzfrqspZw;2022-11-14T00:04:08.130Z;61sM_oK03Eo;0 days 00:00:32;1567572;66415;0;435;20700
I Used To Be A Man Utd Fan #football #shorts #manutd;https://www.youtube.com/watch?v=E7lXBtAO0bM;ManU_Editz;https://www.youtube.com/channel/UCRdMNY6xbhouMDdhvTJ6U6A;2022-11-14T00:04:04.750Z;;;;;;;
Players who played for rival clubs🤯😈;https://www.youtube.com/watch?v=TW79K4wYt8M;FutbolEditz™;https://www.youtube.com/channel/UCNPTW06-F9Rj6pb5dHBos5A;2022-11-14T00:03:56.652Z;TW79K4wYt8M;0 days 00:00:33;1691147;135398;0;887;7670
Friends | Phoebe and Chandler #shorts;https://www.youtube.com/watch?v=-jnxmf9GRv0;Quotes With Intent;https://www.youtube.com/channel/UCcno7M49W0doL7An8Sj3jFw;2022-11-14T00:03:24.051Z;-jnxmf9GRv0;0 days 00:00:23;415289;11713;0;25;114000
Negan Watches a Walker Climb 🧟 #Shorts;https://www.youtube.com/watch?v=JIl6gPAZ_1g;Negan Network;https://www.youtube.com/channel/UC3g2KmZm3o63kZvaGpVeeug;2022-11-14T00:03:21.459Z;JIl6gPAZ_1g;0 days 00:00:16;10345;426;0;3;73
Khaleesi burn the whole village with dragon #dragons #khaleesi #kingslanding #kingdom #shorts;https://www.youtube.com/watch?v=5A_GnpEPXqY;Khaleesi game of thrones;https://www.youtube.com/channel/UCheGHQ_WUcWnyqMxyuUQKRQ;2022-11-14T00:01:56.965Z;5A_GnpEPXqY;0 days 00:00:30;2728787;138470;0;416;65600
Daenerys Targaryen Entry at Winterfell I Game Of Thrones I HD Status #shorts #trending;https://www.youtube.com/watch?v=vnYjRh7PI2k;UNTHINKABLE;https://www.youtube.com/channel/UCzR5tMexamaULise_VGsC6A;2022-11-14T00:01:52.360Z;vnYjRh7PI2k;0 days 00:00:27;1512716;153570;0;413;123000
Danerys Targeryen Attitude status 💥 | Game of Thrones | Emilia Clarke;https://www.youtube.com/watch?v=hYKIu2UWOOk;Mr. Portrait;https://www.youtube.com/channel/UCfqOWsqtS-Coor3IkDe_7Og;2022-11-13T23:55:19.827Z;hYKIu2UWOOk;0 days 00:00:31;4580874;419632;0;1292;72900
Juventus-Lazio 3-0 | Kean strikes twice in decisive Juve win: Goals & Highlights | Serie A 2022/23;https://www.youtube.com/watch?v=TmMgPUhSI6s;Serie A;https://www.youtube.com/channel/UCBJeMCIeLQos7wacox4hmLQ;2022-11-13T23:51:54.859Z;TmMgPUhSI6s;0 days 00:03:31;1167495;18327;0;550;8550000
KOGO NAJBARDZIEJ BRAKUJE W HISZPANII NA MUNDIAL?;https://www.youtube.com/watch?v=zHEtRFSaspg;Tomasz Ćwiąkała;https://www.youtube.com/channel/UCEm0MAqM_Jsyq_iDvJ8H34w;2022-11-13T23:28:18.695Z;zHEtRFSaspg;0 days 00:19:02;59111;2863;0;217;161000
Things football fans are not ready for;https://www.youtube.com/watch?v=A4omdLnuWFM;HarXeditZ™️;https://www.youtube.com/channel/UCT7X3l9uUaw14zjinS0GveA;2022-11-13T21:52:55.405Z;A4omdLnuWFM;0 days 00:00:13;7100;301;0;3;994
I Tried The Impossible Stick Challenge;https://www.youtube.com/watch?v=skI2zYnScls;Browney Shorts;https://www.youtube.com/channel/UCuJBpMyxlmemsQiivWPcGrQ;2022-11-13T21:52:52.993Z;skI2zYnScls;0 days 00:00:35;68309120;2199716;0;4372;1940000
She Tried The Impossible Hang Challenge;https://www.youtube.com/watch?v=uGZ19ckfIR4;Browney Shorts;https://www.youtube.com/channel/UCuJBpMyxlmemsQiivWPcGrQ;2022-11-13T21:52:50.735Z;uGZ19ckfIR4;0 days 00:00:52;28252870;1976257;0;3907;1940000
Little noses are cute but…😍;https://www.youtube.com/watch?v=_hx63frxyfw;Celebrity Expert;https://www.youtube.com/channel/UCF_fRGvjztemK-PPznUOztg;2022-11-13T21:52:34.877Z;_hx63frxyfw;0 days 00:00:14;6600744;279245;0;3600;169000
The Footballer Who Was Murdered For Scoring An Own Goal;https://www.youtube.com/watch?v=E-JVjeVO32Q;Fiago;https://www.youtube.com/channel/UCxFXLJd86JC7KstPffy9BCQ;2022-11-13T21:52:29.334Z;E-JVjeVO32Q;0 days 00:01:01;1959764;167479;0;1015;259000
Crazy Football Skills 😍;https://www.youtube.com/watch?v=dUbgSbL06JE;Fearron;https://www.youtube.com/channel/UCpqc5eAeEeO3mxb_xH2RHSA;2022-11-13T21:52:14.948Z;dUbgSbL06JE;0 days 00:00:32;15300679;655749;0;765;1510000
Sunil cheetri edit;https://www.youtube.com/watch?v=bH1RqqZYWe8;Football Editz;https://www.youtube.com/channel/UCPB9yzfq21fD9q8AykJfxVg;2022-11-13T21:52:12Z;bH1RqqZYWe8;0 days 00:00:17;10991;305;0;5;182000
Dont make QUEEN 👑 angry😡 | Game of thrones status | DAENERYS TARGARYAN | EMILIA CLARKE ❤️;https://www.youtube.com/watch?v=GClsr0uHRqo;MT editZ;https://www.youtube.com/channel/UCjVQ1U_wnAWU1HU5rJpxjPg;2022-11-13T21:51:24.215Z;GClsr0uHRqo;0 days 00:00:59;19003366;1036248;0;3234;354000
Do The Deal । Walter White । Jesse Pinkman । Gus Fring । Saul Goodman । Mike Ehrmantraut;https://www.youtube.com/watch?v=-nPc6DToNgk;Cinetale;https://www.youtube.com/channel/UC421pyrUF1Tj3VfUFsveo5w;2022-11-13T21:50:20.104Z;-nPc6DToNgk;0 days 00:01:00;1327539;119580;0;152;35400
She deserves so much better #milliebobbybrown;https://www.youtube.com/watch?v=Kr9zemBxn0Q;THEH3LLF1RECLUB;https://www.youtube.com/channel/UCGIHWrw16hwd5Dna4EeacXA;2022-11-13T21:50:07.335Z;Kr9zemBxn0Q;0 days 00:00:12;7986;396;0;5;751
NAME THE FOOTBALL CLUBS WITH THE MOST LEAGUE TITLES;https://www.youtube.com/watch?v=QYFums72qHU;Josh - RiGGedXP;https://www.youtube.com/channel/UC9bddSqI3FHEBEt8wyWCTkQ;2022-11-13T21:50:05.013Z;QYFums72qHU;0 days 00:01:00;1131555;48336;0;129;24800
I went to a superliga match and all of the fans went crazy💪;https://www.youtube.com/watch?v=OQr4ZGO4aIY;Hyperfootball_Editz⚽️;https://www.youtube.com/channel/UCkhmB6dKA02_wqP8YokXQ_g;2022-11-13T21:49:21.022Z;OQr4ZGO4aIY;0 days 00:00:14;4829;90;0;0;375
Dragon Fire Iron Throne   Death Daenerys Targeryan   Got S8E6 #shorts #reels #daenerysz;https://www.youtube.com/watch?v=pIam2gLZw8c;Bio Cello;https://www.youtube.com/channel/UCSViBYUbjsDjKat6zbhAwGA;2022-11-13T21:48:20.512Z;pIam2gLZw8c;0 days 00:00:59;4236275;253875;0;938;16900
Un dragón no es un esclavo | HBO Max | #Shorts;https://www.youtube.com/watch?v=qXn3EiaOV-k;HBO Max Latinoamérica;https://www.youtube.com/channel/UCjq5m8s71qA9ZMfJw0q7Fgw;2022-11-13T21:47:12.017Z;qXn3EiaOV-k;0 days 00:00:58;6628563;352364;0;1350;395000
All MCU Phase 4 Best Things #shorts;https://www.youtube.com/watch?v=v4Yrp7vfscs;HypeVerse;https://www.youtube.com/channel/UCaps7cWDDl1TCD5kW_U5aRQ;2022-11-13T21:47:05.286Z;v4Yrp7vfscs;0 days 00:00:24;167937;17268;0;343;88400
This Scene!!🥺🔥#shorts #mazerunner #thomas #newtrend #runner #glader;https://www.youtube.com/watch?v=aAI5waHoWzM;𝙍𝙮𝙡𝙡𝙚𝙨 𝙈𝙇𝘽𝘽🎟️;https://www.youtube.com/channel/UCp9qlt4x9MSHGYqLgTCOjMg;2022-11-13T21:46:27.651Z;aAI5waHoWzM;0 days 00:00:35;5181096;331640;0;664;14200
Kendall Jenner's Runway Evolution #shorts;https://www.youtube.com/watch?v=0ekATXNQ8L4;Celebrity Press;https://www.youtube.com/channel/UCDd5vqVkjguSFOpSJccK7Sw;2022-11-13T21:45:35.904Z;0ekATXNQ8L4;0 days 00:00:59;23990806;1611359;0;6613;61000
WHICH SCREAMER WAS BETTER?? | FIFA 23 😈🔥;https://www.youtube.com/watch?v=wzo2JqjtcZQ;BigBoyJordz;https://www.youtube.com/channel/UCO4vNhT47WHYHbBhQfsZOUQ;2022-11-13T21:45:34.728Z;wzo2JqjtcZQ;0 days 00:00:10;27160;504;0;88;146000
The Eiffel Tower Lights up for Lionel Messi 🐐;https://www.youtube.com/watch?v=9efeBAG6FeU;Harris Football Shorts;https://www.youtube.com/channel/UC0QS6jeHGE2pyCAid-aIhtg;2022-11-13T21:45:04.402Z;9efeBAG6FeU;0 days 00:00:10;4806824;231747;0;731;19300
Personal conversation, 17 seconds...😂 #shorts #theoffice;https://www.youtube.com/watch?v=LWVpV6QV61c;FunVids Shorts;https://www.youtube.com/channel/UCIYpImMe1BAR5UjPfq6ylcg;2022-11-13T21:44:34.943Z;;;;;;;
SHE’S A 10 BUT… *FOOTBALL EDITION* ⚽️🤔😱 #shorts;https://www.youtube.com/watch?v=MwMiMgDvnHw;LN6ixx;https://www.youtube.com/channel/UCHqIieEanq9Q__wAniNG8xw;2022-11-13T21:44:27.905Z;MwMiMgDvnHw;0 days 00:00:06;22797;477;0;236;7920
Imagine in 4 Years at the 2026 World Cup 😳🤯;https://www.youtube.com/watch?v=CC_tsH2Ugb8;RonnyKL7;https://www.youtube.com/channel/UChjG1JOIgzW8tzugHnim0pw;2022-11-13T21:43:53.669Z;CC_tsH2Ugb8;0 days 00:00:33;5093702;310384;0;3847;800000
Mother Of Dragons l Daenerys Targaryen l Game Of Thrones l Whatsapp Statusl 4k UHD #shorts #trending;https://www.youtube.com/watch?v=pLsz5OSeOlU;UNTHINKABLE;https://www.youtube.com/channel/UCzR5tMexamaULise_VGsC6A;2022-11-13T21:43:52.521Z;pLsz5OSeOlU;0 days 00:00:30;1454186;85377;0;296;123000
Coutinho 🇧🇷 #football #coutinho #shorts;https://www.youtube.com/watch?v=TNuLS15oYhs;FtblBugle;https://www.youtube.com/channel/UC0Fk-9t9RKwF0PiX8F5xB9A;2022-11-13T21:42:56.858Z;TNuLS15oYhs;0 days 00:00:21;8139;348;0;2;48600
How to stop hotel break-ins!;https://www.youtube.com/watch?v=kO0FTuaWCF4;Justin Flom;https://www.youtube.com/channel/UCb9A6uotqUiuVCvVp4GMqOg;2022-11-13T21:42:24.401Z;kO0FTuaWCF4;0 days 00:01:01;151562817;5114465;0;36709;4510000
The World Cup 2030 Hosts Are CRAZY;https://www.youtube.com/watch?v=2aYec0h89k8;Fiago;https://www.youtube.com/channel/UCxFXLJd86JC7KstPffy9BCQ;2022-11-13T21:40:06.677Z;2aYec0h89k8;0 days 00:01:00;7628674;446855;0;6847;259000
Ronaldo Clear 😈 #shorts #ronaldo #football;https://www.youtube.com/watch?v=ELCQwrFljls;Fw.Footy.7;https://www.youtube.com/channel/UCmOqsVfAZAXPM-tyrREI4_A;2022-11-13T21:39:33.565Z;ELCQwrFljls;0 days 00:00:12;2328;96;0;4;900
This family's reaction has us 🥺🥰 #shorts | viral piano street performance!;https://www.youtube.com/watch?v=SB6CrrBOYpA;Cover Nation;https://www.youtube.com/channel/UCtwQvkMG2Ksbe2HhB1WJlOg;2022-11-13T21:39:25.509Z;SB6CrrBOYpA;0 days 00:00:41;11963282;474172;0;3007;2690000
Ariana Grande's first celebrity crush;https://www.youtube.com/watch?v=9wWuUvNrJCQ;Viral Business;https://www.youtube.com/channel/UCmznMjfRsHBq5Eu7pp7vkwA;2022-11-13T21:38:55.785Z;9wWuUvNrJCQ;0 days 00:00:27;31443257;1968795;0;2078;526000
The power of will feat. Mathys Tel ⚡️;https://www.youtube.com/watch?v=mzJuV-dH3Do;FC Bayern München;https://www.youtube.com/channel/UCZkcxFIsqW5htimoUQKA0iA;2022-11-13T21:38:40.196Z;mzJuV-dH3Do;0 days 00:00:26;346417;17548;0;174;3090000
Guess The Song And Win $100🤑 “Give Me A Kiss” is OUT NOW everywhere🌎🎵;https://www.youtube.com/watch?v=4KTJ0uC8H_k;Crash Adams;https://www.youtube.com/channel/UCAxCk_CU0lnz6vJyslY9-Tw;2022-11-13T21:38:02.874Z;4KTJ0uC8H_k;0 days 00:00:26;30177936;1224677;0;4047;3470000
I fought I lost Now I rest| Game of Thrones|;https://www.youtube.com/watch?v=VxPEPABWpmY;Saldo;https://www.youtube.com/channel/UCfMnh2SEWym0DJsWq4pY0mA;2022-11-13T21:37:01.372Z;;;;;;;
HAALAND VS RONALDO🐐;https://www.youtube.com/watch?v=RWWL9tCnpH4;Ali Edits;https://www.youtube.com/channel/UC9T9cAOownRBCMpfSnqM3rg;2022-11-13T21:36:26.113Z;;;;;;;
Selena Gomez Worst Joke 🤣🤣🤣 #shorts #youtubeshorts;https://www.youtube.com/watch?v=wQiqxnNvbL8;MilkShake;https://www.youtube.com/channel/UC5_u_HyyWYfXiv5TecxoUWA;2022-11-13T21:35:54.998Z;wQiqxnNvbL8;0 days 00:00:30;17343367;1191594;0;1171;60100
TOP 10 World’s Highest Paid Models 💛💖 #Shorts;https://www.youtube.com/watch?v=6x6pGLevEeY;Sweet Dreams;https://www.youtube.com/channel/UCg5jylRY3XVdD9mm5WFhtWQ;2022-11-13T21:34:18.785Z;6x6pGLevEeY;0 days 00:00:57;18778505;1639281;0;6097;116000
I always thought messi is the goat...🐐☠️ #shorts #football;https://www.youtube.com/watch?v=y531LvNQc4k;THE LEWY FAN;https://www.youtube.com/channel/UCFtI_mD9ekl2sncXblZJPdg;2022-11-13T21:34:15.998Z;y531LvNQc4k;0 days 00:00:12;3329;154;0;10;2450
Stranger Things Cast Real Life Partners #shorts;https://www.youtube.com/watch?v=ZoYNi3cw3Jw;Celebrity Observer ;https://www.youtube.com/channel/UC8X6ElWq-B_vttUgDHv99dA;2022-11-13T21:28:22.981Z;ZoYNi3cw3Jw;0 days 00:00:31;10099534;572411;0;2393;264000
Someone else drew it #shorts #shortsvideo #tiktok #tiktokvideo #reels #reel;https://www.youtube.com/watch?v=m_ShyO71Q-c;BLACC SLIM;https://www.youtube.com/channel/UCjcaxu2EmD5uyTOD3wKaV3A;2022-11-13T21:27:39.796Z;;;;;;;
2014 Real Madrid😔😕 #football ⚽ #shorts #short;https://www.youtube.com/watch?v=BwfEO98y648;BudisW_EDitZ;https://www.youtube.com/channel/UCAi9Qzscif4WzkmX6WxInyA;2022-11-13T21:27:38.026Z;BwfEO98y648;0 days 00:00:16;8183;298;0;7;15500
I bought a $1000 slice of pizza 🥺❤️;https://www.youtube.com/watch?v=LFm6_cQ4j1E;MDMotivator;https://www.youtube.com/channel/UCV60-YzrBdQBKHxvgeu9sIw;2022-11-13T21:26:50.861Z;;;;;;;
Muhammed Ali FIGHTS a kid in TV Studio🤣;https://www.youtube.com/watch?v=xhvbVQ-3ywU;Ambitionful;https://www.youtube.com/channel/UCVV_sRRK_qcO734UOgnecHA;2022-11-13T21:26:03.345Z;xhvbVQ-3ywU;0 days 00:00:40;38337991;2438781;0;5749;267000
Neymar looking into Pogba’s soul 😆;https://www.youtube.com/watch?v=3guMvtQfL78;ESPN UK;https://www.youtube.com/channel/UCk8gzAOGprcGAFMWGzZ2zQw;2022-11-13T21:25:50.054Z;3guMvtQfL78;0 days 00:00:11;6611521;204276;0;655;1040000
Will you forgive me if I switch sides?| Game of Thrones|;https://www.youtube.com/watch?v=abzGsMXbcfA;Saldo;https://www.youtube.com/channel/UCfMnh2SEWym0DJsWq4pY0mA;2022-11-13T21:23:23.659Z;;;;;;;
Welcome to football!!#shorts;https://www.youtube.com/watch?v=1Ir8QQ8rgDI;KeyaanPlaysThis;https://www.youtube.com/channel/UCNEDdKfuiOg00adIlMlIjIg;2022-11-13T21:23:22.914Z;1Ir8QQ8rgDI;0 days 00:00:31;3039;82;0;3;41
We wish we could listen to this forever 😍 #shorts | Love his voice!;https://www.youtube.com/watch?v=L05agQjFtOI;Cover Nation;https://www.youtube.com/channel/UCtwQvkMG2Ksbe2HhB1WJlOg;2022-11-13T21:23:07.414Z;L05agQjFtOI;0 days 00:00:15;1438440;74343;0;541;2690000
am I the only one who noticed this ? / noah, millie , finn and sadie edit 🥰;https://www.youtube.com/watch?v=PtmkHXADAB0;strangerscarlet;https://www.youtube.com/channel/UC_WAVt0-RuJ9L9hSlpHgneA;2022-11-13T21:22:54.881Z;PtmkHXADAB0;0 days 00:00:12;11198975;457321;0;1088;23300
Top Nations with the most world cups;https://www.youtube.com/watch?v=o0oQVsqM_Go;RK10;https://www.youtube.com/channel/UCn50Op9DEOmbq5JdAKv87sg;2022-11-13T21:22:05.968Z;o0oQVsqM_Go;0 days 00:00:48;2345;42;0;0;118
