Unnamed: 0,title,titleUrl,channel,channelUrl,time,id,duration,views,likes,favorites,comments,channelSubscribers
4001,The living legend N'golo Kante 🚗🙏,https://www.youtube.com/watch?v=iWlFDLfy4LE,Trend Football,https://www.youtube.com/channel/UCQ2XgW17LH7_KiE0n2WLl5w,2022-01-29T23:50:43.332Z,iWlFDLfy4LE,0 days 00:00:30,9294658,326305,0,1597,8850
4002,How Real Men do Fractions,https://www.youtube.com/watch?v=PBEfwjOmRlI,Flammable Maths,https://www.youtube.com/channel/UCtAIs1VCQrymlAnw3mGonhw,2022-01-29T23:50:19.736Z,PBEfwjOmRlI,0 days 00:01:00,297088,14229,0,556,332000
4003,Medvedev Screams At Umpire About Tsitsipas Father | Eurosport Tennis,https://www.youtube.com/watch?v=IEMLvgRcdd8,Eurosport Tennis,https://www.youtube.com/channel/UCxyDulPLBU9WiiN43xTs5FQ,2022-01-29T19:29:07.020Z,IEMLvgRcdd8,0 days 00:04:11,270104,1875,0,676,77800
4004,Creed Eats a Potato - The Office,https://www.youtube.com/watch?v=3VsznGtIdHY,The Office,https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg,2022-01-29T18:47:36.743Z,3VsznGtIdHY,0 days 00:02:07,2802306,55399,0,1158,2990000
4005,Man Fights Off Bear to Save His Dogs,https://www.youtube.com/watch?v=9ulgdOfOHmM,Daily Dose Of Internet,https://www.youtube.com/channel/UCdC0An4ZPNr_YiFiYoVbwaw,2022-01-29T18:45:10.916Z,9ulgdOfOHmM,0 days 00:02:10,5266600,254668,0,8969,14500000
4006,Apple TV 4K 2022 – What's The Point? (Review & Tour),https://www.youtube.com/watch?v=INdNL8-pFfQ,Andrew Ethan Zeng,https://www.youtube.com/channel/UCgDqL4yzXb4BflimZaxL4Vg,2022-01-29T18:20:59.306Z,INdNL8-pFfQ,0 days 00:07:15,835884,10461,0,602,177000
4007,iPhone 13 Pro Batarya Değişimi 🇹🇷,https://www.youtube.com/watch?v=W0fqlhOxVvA,GSM İletişim,https://www.youtube.com/channel/UCPVPq5p1ulpKxBys6yvsq5w,2022-01-29T16:53:26.088Z,W0fqlhOxVvA,0 days 00:10:33,379555,4525,0,638,695000
4008,Ich steki podają nawet na pokładzie Air Force One! [Fabryki Smaku],https://www.youtube.com/watch?v=xWM4kbqXX3E,National Geographic Polska,https://www.youtube.com/channel/UC9mYFechRIdFfwYQgCZnCTQ,2022-01-29T11:27:45.543Z,xWM4kbqXX3E,0 days 00:03:08,15249,369,0,21,658000
4009,Nietypowy upadek Timiego Zajca w Willingen,https://www.youtube.com/watch?v=OHj1jRSZGjk,Eurosport Polska,https://www.youtube.com/channel/UC_pkfygi0DKht_Cc0Ca42Fw,2022-01-29T11:26:29.979Z,OHj1jRSZGjk,0 days 00:02:02,233162,2490,0,124,115000
4010,iOS 15.3 Już Jest❗️Co Nowego w iPhone?📱 Świetne Funkcje w iOS 15.4,https://www.youtube.com/watch?v=e4cE9L00T10,Mateusz Krawczyk,https://www.youtube.com/channel/UCvb_3WrGri7dqKP2j-EvcDA,2022-01-29T11:21:56.439Z,e4cE9L00T10,0 days 00:08:03,60051,1943,0,163,391000
4011,Can you change ? 😂 #sundarpichai #google #iit #iitkgp #shorts #googledoodle #doodle #mensday,https://www.youtube.com/watch?v=pUxBwMceNvo,Learn with Jaspal,https://www.youtube.com/channel/UCU5eV0c0SE0TMXrV8P94jAQ,2022-01-29T09:05:34.497Z,pUxBwMceNvo,0 days 00:00:38,60312061,3219669,0,3830,2420000
4012,Joe Byron and the dogs took his phone and broke it 😅 #shorts #apple #iphone13 #iphone #ios #android,https://www.youtube.com/watch?v=6L_n1S-_LUc,MONEY TALKS WIRELESS,https://www.youtube.com/channel/UCe8D5lo_zrqS8xtsNspeCgg,2022-01-29T09:05:20.661Z,6L_n1S-_LUc,0 days 00:00:29,305788,16076,0,278,3690000
4013,"Sprawa dla Reportera *BEST MOMENTS 11* Pavarotti w skupie złomu, Sukupuku, Pitoka mu osa ugryzła...",https://www.youtube.com/watch?v=V1QKv_8CLbo,Oszaty,https://www.youtube.com/channel/UCwLso3vRyvi8dxtkiKcqaUw,2022-01-29T00:11:06.112Z,V1QKv_8CLbo,0 days 00:15:16,1076403,9538,0,1380,32300
4014,Jack Black Impersonates The Rock,https://www.youtube.com/watch?v=9CqmwqcmzMs,#SeM,https://www.youtube.com/channel/UCwO9dwHkUA39B6GUeTO-fNQ,2022-01-29T00:10:02.455Z,9CqmwqcmzMs,0 days 00:00:46,22270298,498616,0,6525,7050
4015,Niesamowita obrona Maxence'a Muzatona przy 120 km/h!,https://www.youtube.com/watch?v=IdG45gc8EK8,Eurosport Polska,https://www.youtube.com/channel/UC_pkfygi0DKht_Cc0Ca42Fw,2022-01-29T00:08:49.885Z,IdG45gc8EK8,0 days 00:02:29,477693,4577,0,158,115000
4016,How to use Universal Control for Mac & iPad: Full Guide!,https://www.youtube.com/watch?v=P4ut_Vk-Z9w,Max Tech,https://www.youtube.com/channel/UCptwuAv0XQHo1OQUSaO6NHw,2022-01-29T00:08:14.826Z,P4ut_Vk-Z9w,0 days 00:08:45,504397,11466,0,1205,1080000
4017,Podstawka Apple Pro Stand | (nie)poważna RECENZJA #3,https://www.youtube.com/watch?v=b_oDW65UcoE,nieantyfan,https://www.youtube.com/channel/UCFGud6qsbaAjuP6WaXAJj3Q,2022-01-28T19:06:56.420Z,b_oDW65UcoE,0 days 00:05:16,32310,2845,0,155,268000
4018,116 MPH Tesla / Boring Company Tunnel ride.  21 june 2019,https://www.youtube.com/watch?v=uEuPi5vvS7Q,Justin Crediblename,https://www.youtube.com/channel/UClmXvhtOY3AGXU0RfLdkm-A,2022-01-28T16:28:35.377Z,uEuPi5vvS7Q,0 days 00:02:16,8218695,90731,0,5664,6120
4019,Takiego iPhone’a Nikt Nie Ma 😎 Naklejka Zdjęcie Na Tył Smartfona- ZbitaSzybka Serwis Apple Warszawa,https://www.youtube.com/watch?v=LrGqVlXh4Ig,ZbitaSzybka,https://www.youtube.com/channel/UC7DM9X8muwfbtqQLGvkcHTQ,2022-01-28T16:27:16.616Z,LrGqVlXh4Ig,0 days 00:00:17,21618,1099,0,12,140000
4020,Całka funkcji trygonometrycznych cz.1,https://www.youtube.com/watch?v=bmKGUqGo4QI,Matematyka Na Plus,https://www.youtube.com/channel/UCsGOOTLKmmcxgiKQ66_yYag,2022-01-28T16:04:40.955Z,,,,,,,
4021,Uniwersalne podstawienie trygonometryczne,https://www.youtube.com/watch?v=GIfLGdi9C_Q,matematyka.zdamy,https://www.youtube.com/channel/UC9wUBcLkENw18-UBFMM8yWg,2022-01-28T16:03:44.036Z,GIfLGdi9C_Q,0 days 00:11:39,2114,35,0,0,126
4022,Samsung Galaxy S21 Ultra 1 Year Later,https://www.youtube.com/watch?v=BQTnY9LcIYk,Nick Ackerman,https://www.youtube.com/channel/UCWsEZ9v1KC8b5VYjYbEewJA,2022-01-28T16:02:29.955Z,BQTnY9LcIYk,0 days 00:13:08,109514,2407,0,371,749000
4023,iPhone 13 | Doin’ Laps | Apple,https://www.youtube.com/watch?v=pJIKPzZTJXM,Apple,https://www.youtube.com/channel/UCE_M8A5yxnLfW0KghEeajjw,2022-01-28T15:00:37.434Z,,,,,,,
4024,"Kradzione auta udają legalne. Wrocławianin walczy, by udowodnić, że jest niewinny (UWAGA! TVN)",https://www.youtube.com/watch?v=d6RwXOjAkt4,Uwaga! TVN,https://www.youtube.com/channel/UCjv2XfvIlsdjKal8jxzgY5g,2022-01-28T14:56:07.427Z,d6RwXOjAkt4,0 days 00:04:56,105728,1480,0,231,409000
4025,"Convert Sorted List to Binary Search Tree | Leetcode 108, 109 | Facebook Microsoft | BST",https://www.youtube.com/watch?v=7WQgDC8LEh0,Naresh Gupta,https://www.youtube.com/channel/UCpeu6XjRUC1TkhsCuNlLCNg,2022-01-28T11:40:25.765Z,7WQgDC8LEh0,0 days 00:13:03,953,17,0,6,8410
4026,2022 Lexus LC500 Ultra White Metallic | In-Depth Video Walk Around,https://www.youtube.com/watch?v=sH9xMeWjGR4,AutoSpoiler,https://www.youtube.com/channel/UCE2kUoFLuSaLCU6tL7Gsr8g,2022-01-28T11:08:10.478Z,sH9xMeWjGR4,0 days 00:03:26,185985,1556,0,38,113000
4027,Taking Delivery of my Ultra Violet Porsche GT3RS (Rare Spec),https://www.youtube.com/watch?v=m8BJwgqhB3c,Tj Hunt,https://www.youtube.com/channel/UCLQJGvzJiYGhGAGvwodRL4A,2022-01-28T11:07:34.821Z,m8BJwgqhB3c,0 days 00:35:49,615016,28974,0,3355,2140000
4028,Porsche GT3 RS 'drive like you stole it'! Crazy drifts and burnouts in the city,https://www.youtube.com/watch?v=62n-H6mo-eM,TFJJ,https://www.youtube.com/channel/UCllE9h_KLc-cgpYOdcLWIGQ,2022-01-28T11:07:06.322Z,62n-H6mo-eM,0 days 00:02:33,3009026,23430,0,1566,153000
4029,THE new M8 GRAN COUPÉ.,https://www.youtube.com/watch?v=NLguKcTdqJ0,BMW M,https://www.youtube.com/channel/UCl1hby9X42xkXUiAVcJS81A,2022-01-28T11:00:40.699Z,NLguKcTdqJ0,0 days 00:01:02,97525,3180,0,250,376000
4030,THE new M8 COUPÉ.,https://www.youtube.com/watch?v=PoYKovx16kw,BMW M,https://www.youtube.com/channel/UCl1hby9X42xkXUiAVcJS81A,2022-01-28T10:58:50.529Z,PoYKovx16kw,0 days 00:01:02,392500,14128,0,845,376000
4031,Samsung Galaxy S21 Recenzja szczegółowa - Wszystko co musisz wiedzieć przed zakupem Robert Nawrowski,https://www.youtube.com/watch?v=9xpE_S5WM5c,Robert Nawrowski,https://www.youtube.com/channel/UC_3c7OVSqos7zLsa3Ulfq4w,2022-01-28T10:57:38.029Z,9xpE_S5WM5c,0 days 00:27:11,147674,1891,0,499,133000
4032,OnePlus 10 Pro Impressions: What Happened?,https://www.youtube.com/watch?v=7IaYSxDp88s,Marques Brownlee,https://www.youtube.com/channel/UCBJycsmduvYEL83R_U4JriQ,2022-01-28T09:02:51.194Z,7IaYSxDp88s,0 days 00:13:32,4047485,117225,0,9830,16600000
4033,How Do People Break This? ASMR,https://www.youtube.com/watch?v=4hV09ix1jJI,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-28T09:00:29.668Z,4hV09ix1jJI,0 days 00:03:56,939301,35149,0,1360,3580000
4034,He Has 40 Million Dollars Worth of Ferrari's! Tour Pt. 1 Shorts | Daniel Mac x David Lee,https://www.youtube.com/watch?v=FLTEMAlarHU,Itsdanielmac,https://www.youtube.com/channel/UCYRg9w3AfuRCKfh4JcDp8xw,2022-01-28T08:42:47.745Z,FLTEMAlarHU,0 days 00:00:55,5883828,256007,0,2387,2330000
4035,Could This Be The End Of Third Party Repair? #Shorts,https://www.youtube.com/watch?v=SszvBi-2hrw,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-28T08:41:27.634Z,SszvBi-2hrw,0 days 00:00:58,7312436,666117,0,6848,3580000
4036,Old man thought he broke the screen but it was something else✨ #shorts #apple #ios #android #samsung,https://www.youtube.com/watch?v=yzKo0nyg_VA,MONEY TALKS WIRELESS,https://www.youtube.com/channel/UCe8D5lo_zrqS8xtsNspeCgg,2022-01-28T08:40:53.073Z,yzKo0nyg_VA,0 days 00:00:40,1417034,109813,0,692,3690000
4037,Poślizg tirem oczami kierowcy,https://www.youtube.com/watch?v=VcWRTcjuEow,Paweł driver,https://www.youtube.com/channel/UCHUJPbfbLa5raxgDsuxENJA,2022-01-28T08:39:42.289Z,VcWRTcjuEow,0 days 00:00:44,1793105,22419,0,2755,707
4038,"M1 iMac All Colors Comparison: Blue, Orange, Yellow, Purple, Silver, Pink & Green",https://www.youtube.com/watch?v=Y2vrvQG3o2w,SimplyPops,https://www.youtube.com/channel/UCvlmHF_K6UpaoqTnTBonRsQ,2022-01-27T23:03:36.370Z,Y2vrvQG3o2w,0 days 00:05:52,65987,2080,0,224,223000
4039,M1 MacBook Air 2021 - 1 Week Review,https://www.youtube.com/watch?v=d5lgwDrbmTw,Soleyman,https://www.youtube.com/channel/UCQJoT6HfpDIc_A75RLWHGuw,2022-01-27T23:03:06.737Z,d5lgwDrbmTw,0 days 00:00:57,220160,10721,0,56,59000
4040,Unboxing My Apple MacBook Air M1 2021,https://www.youtube.com/watch?v=p_g2JjGEUoI,Soleyman,https://www.youtube.com/channel/UCQJoT6HfpDIc_A75RLWHGuw,2022-01-27T23:02:59.701Z,p_g2JjGEUoI,0 days 00:00:59,1438141,81087,0,592,59000
4041,Apple Mac book air m1 8gb/256 gb ssd,https://www.youtube.com/watch?v=FE76tqJZKwE,Ankit yadav,https://www.youtube.com/channel/UCBrFJutQ7uI27fjSUEqD_qg,2022-01-27T23:02:20.193Z,FE76tqJZKwE,0 days 00:00:36,44586,1454,0,32,17
4042,"Xiaomi 12 Pro | Duża moc, gorący proc! 🔥",https://www.youtube.com/watch?v=jQv8pM-HATQ,nieantyfan,https://www.youtube.com/channel/UCFGud6qsbaAjuP6WaXAJj3Q,2022-01-27T22:47:26.015Z,jQv8pM-HATQ,0 days 00:10:05,57128,2310,0,222,268000
4043,Co ja zrobiłem?,https://www.youtube.com/watch?v=98enYAKL7Ns,Polskie Drogi,https://www.youtube.com/channel/UCBoOyAEALLrz6m6igdJ8tOw,2022-01-27T22:46:13.305Z,98enYAKL7Ns,0 days 00:01:09,546415,8920,0,1136,270000
4044,iPhone 13 vs 12 vs 11 vs XR vs 8 vs 7 vs 6s BATTERY Test on iOS 15.3,https://www.youtube.com/watch?v=_m9286__NAg,UltimateiDeviceVids,https://www.youtube.com/channel/UCS6spT8VqG6iXxi7ZUXFSLA,2022-01-27T22:42:39.675Z,_m9286__NAg,0 days 00:08:56,214260,3987,0,243,94600
4045,"2022 Apple MacBooks, A NEW AIR MAX!!",https://www.youtube.com/watch?v=qKZNk_jiiSc,Matt Talks Tech,https://www.youtube.com/channel/UCz6PEeVLG1TL6jMRTvSLm4g,2022-01-27T22:39:50.680Z,qKZNk_jiiSc,0 days 00:12:24,56412,6456,0,376,491000
4046,$25 vs. $300 Monitor Arm - What Stands Do I Recommend?,https://www.youtube.com/watch?v=__K4V8pFhf4,David Zhang,https://www.youtube.com/channel/UC1ELUfyiYnQQhtPWBS9Dmbg,2022-01-27T22:38:48.041Z,__K4V8pFhf4,0 days 00:05:04,4896853,61747,0,1911,396000
4047,"iPhone 13 pro Max, po miesiącu użytkowania! 🔥 Czy kupiłbym go jeszcze raz?🤨",https://www.youtube.com/watch?v=mebRzrU45Zs,Jonix_Video,https://www.youtube.com/channel/UC32AF0Gy1Jp4j9ijaEXPsCA,2022-01-27T22:38:30.537Z,mebRzrU45Zs,0 days 00:17:37,14822,265,0,145,347
4048,Titanic - I'd rather be his whore than your wife,https://www.youtube.com/watch?v=MqlYJqsm2Rg,Dejv Popaďák,https://www.youtube.com/channel/UC2FiNVy_0sAB1tTy9baEjBw,2022-01-27T22:36:40.041Z,MqlYJqsm2Rg,0 days 00:00:32,5841733,149289,0,5829,2000
4049,Her #iphone can be fold like #samsung Z fold 😂watch till the end 🤣 #shorts #iphone13 #ios #android,https://www.youtube.com/watch?v=75cbQ3ecKFE,MONEY TALKS WIRELESS,https://www.youtube.com/channel/UCe8D5lo_zrqS8xtsNspeCgg,2022-01-27T22:35:26.929Z,75cbQ3ecKFE,0 days 00:00:36,10021782,630617,0,2899,3690000
4050,Zobacz starcie repliki Aventadora z Mercedesem GLE Coupe 63-S AMG! #Klasyka_Mikiciuka,https://www.youtube.com/watch?v=LQS3UKVkEo0,TVN Turbo,https://www.youtube.com/channel/UCfsSoUSQzUimrjKhAKmshDQ,2022-01-27T22:34:34.416Z,LQS3UKVkEo0,0 days 00:02:11,100421,1548,0,115,595000
4051,Walczą z plagą pluskiew. Czy problem uda się rozwiązać? (UWAGA! TVN),https://www.youtube.com/watch?v=ISgSWhyQ0p0,Uwaga! TVN,https://www.youtube.com/channel/UCjv2XfvIlsdjKal8jxzgY5g,2022-01-27T22:31:49.200Z,ISgSWhyQ0p0,0 days 00:04:49,71630,988,0,220,409000
4052,M1 MacBook Air 2021 - 1 Week Review,https://www.youtube.com/watch?v=d5lgwDrbmTw,Soleyman,https://www.youtube.com/channel/UCQJoT6HfpDIc_A75RLWHGuw,2022-01-27T22:31:29.586Z,d5lgwDrbmTw,0 days 00:00:57,220160,10721,0,56,59000
4053,How ‘No Time To Die’ Pulled Off James Bond’s Opening Chase | Movies Insider,https://www.youtube.com/watch?v=q_5MJv-Jjy0,Insider,https://www.youtube.com/channel/UCHJuQZuzapBh-CuhRYxIZrg,2022-01-27T11:01:09.330Z,q_5MJv-Jjy0,0 days 00:06:45,5841783,44700,0,1342,7960000
4054,M1 MacBook Pro Unboxing!💻 #Shorts,https://www.youtube.com/watch?v=oc3CILdFbVw,Katie Feeney,https://www.youtube.com/channel/UC02rAIf5RYrww6AWhoI5S0w,2022-01-27T10:59:30.862Z,oc3CILdFbVw,0 days 00:00:31,5293106,241819,0,2290,3080000
4055,REAL TIME study with me (no music): 4 HOUR Productive Pomodoro Session | KharmaMedic,https://www.youtube.com/watch?v=XBo0H5Rn17s,Kharma Medic,https://www.youtube.com/channel/UCeoU2maQX8JiQ9DTuhOVz5g,2022-01-27T10:59:15.336Z,XBo0H5Rn17s,0 days 04:33:33,513655,11337,0,426,1070000
4056,Pixel 6 Pro vs iPhone 13 Pro Max vs S21 Ultra vs P50 Pro vs Vivo X70 Pro+ Battery Life DRAIN Test!,https://www.youtube.com/watch?v=k0mUiOlv8OQ,TechNick,https://www.youtube.com/channel/UCK81mcGq-hLp3oqYG6dOcaw,2022-01-27T10:56:29.528Z,k0mUiOlv8OQ,0 days 00:15:24,238886,8272,0,1502,412000
4057,iOS 15.3 is Out! - What's New?,https://www.youtube.com/watch?v=uWudMDDXrOQ,zollotech,https://www.youtube.com/channel/UCiQMYozSSTkJ2twtZM1bG9w,2022-01-27T10:16:55.689Z,uWudMDDXrOQ,0 days 00:13:05,313205,8015,0,749,1230000
4058,Mata - Kiss cam (podryw roku),https://www.youtube.com/watch?v=z9HsSzoRT1Y,SBM Label,https://www.youtube.com/channel/UCTIyVgnTO9gGZBFq6GRJvUQ,2022-01-27T10:14:38.711Z,z9HsSzoRT1Y,0 days 00:03:03,83363506,896540,0,26141,3270000
4059,How to Find the Mantissa and Exponent in floating-point and 32-bit Binary,https://www.youtube.com/watch?v=s_8cOnuVskQ,How to Learn,https://www.youtube.com/channel/UCKSqWqVV544_9RdjmOgwzqw,2022-01-27T07:57:00.711Z,s_8cOnuVskQ,0 days 00:09:24,49253,265,0,19,13300
4060,We Tried A Treadmill Desk Because Sitting At Work Is Killing Us,https://www.youtube.com/watch?v=6Jcd5XV4VL8,Insider Business,https://www.youtube.com/channel/UCcyq283he07B7_KUX07mmtA,2022-01-26T23:46:30.066Z,6Jcd5XV4VL8,0 days 00:02:02,380874,1457,0,254,7360000
4061,Desk Treadmill Review - The Ultimate Home Office Hack,https://www.youtube.com/watch?v=3ceJlegMB7A,Kingsley Hall,https://www.youtube.com/channel/UCJjL4BY4ns3Ee-m4IQhS39Q,2022-01-26T23:46:16.614Z,3ceJlegMB7A,0 days 00:08:21,64051,3062,0,97,623
4062,Best Under Desk Treadmills 2022,https://www.youtube.com/watch?v=R52QK8FkV2o,Tech We Want,https://www.youtube.com/channel/UC0jAfByLwpphr3AkLxWSwYg,2022-01-26T23:46:02.364Z,R52QK8FkV2o,0 days 00:05:00,107178,866,0,38,53100
4063,Dostawczak taranuje pojazd z wysięgnikiem. Wypadek Kurów Wschód S12. STOP PIRAT,https://www.youtube.com/watch?v=WeePZCtZ8a4,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-26T23:03:17.822Z,WeePZCtZ8a4,0 days 00:01:40,221858,1276,0,663,21800
4064,Zagapił się w telefon i staranował Opla. Wypadek na słowackiej autostradzie. STOP PIRAT,https://www.youtube.com/watch?v=X4oPRRrtWr8,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-26T23:02:00.827Z,X4oPRRrtWr8,0 days 00:00:55,31656,460,0,123,21800
4065,"Uszkodziła zaparkowane auta, zamieniła się z pasażerem na miejsca i odjechała. STOP PIRAT",https://www.youtube.com/watch?v=NE7_yDDt9DM,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-26T22:48:16.405Z,NE7_yDDt9DM,0 days 00:01:08,6886,181,0,76,21800
4066,Karambol na autostradzie w Czechach. STOP PIRAT,https://www.youtube.com/watch?v=5FlIfGtbtbI,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-26T22:45:45.285Z,5FlIfGtbtbI,0 days 00:03:10,43309,416,0,168,21800
4067,To chyba był ważny telefon. STOP PIRAT,https://www.youtube.com/watch?v=_QF7T8tpeJw,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-26T22:45:22.276Z,_QF7T8tpeJw,0 days 00:00:53,15594,295,0,53,21800
4068,Na podwójnym gazie władował się w drzewo. STOP PIRAT,https://www.youtube.com/watch?v=tWXbaIWBRTY,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-26T22:44:58.264Z,tWXbaIWBRTY,0 days 00:00:45,9004,215,0,28,21800
4069,Działania na macierzach cz 7 Mnożenie macierzy,https://www.youtube.com/watch?v=oo4S83TLDDk,Matematyka Na Plus,https://www.youtube.com/channel/UCsGOOTLKmmcxgiKQ66_yYag,2022-01-26T21:08:20.756Z,,,,,,,
4070,Oblicz wyznaczniki - zadanie,https://www.youtube.com/watch?v=TGY6KuTi_5I,Matemaks,https://www.youtube.com/channel/UCxwq89z7GG6aWh29cUFF81A,2022-01-26T21:08:04.714Z,TGY6KuTi_5I,0 days 00:03:07,100875,777,0,14,376000
4071,Metoda mnożenia macierzy - przykład,https://www.youtube.com/watch?v=NdbWTxv3GuU,Matemaks,https://www.youtube.com/channel/UCxwq89z7GG6aWh29cUFF81A,2022-01-26T21:07:34.936Z,NdbWTxv3GuU,0 days 00:05:24,207131,1638,0,44,376000
4072,Decimal to IEEE 754 Floating Point Representation,https://www.youtube.com/watch?v=8afbTaA-gOQ,Abishalini Sivaraman,https://www.youtube.com/channel/UCpPcGKfKpFNLZmkiaE7Ig9g,2022-01-26T19:33:02.571Z,8afbTaA-gOQ,0 days 00:09:27,1136735,26461,0,1171,5610
4073,Decimal to Binary Conversion | decimal to binary,https://www.youtube.com/watch?v=RKAQsyPRk_w,Always Learn More,https://www.youtube.com/channel/UCldRul_JgUgcJSHUKwddGsQ,2022-01-26T19:31:01.351Z,RKAQsyPRk_w,0 days 00:05:20,1715530,23804,0,643,13400
4074,How To Convert Binary To Decimal,https://www.youtube.com/watch?v=VLflTjd3lWA,The Organic Chemistry Tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,2022-01-26T19:30:46.721Z,VLflTjd3lWA,0 days 00:12:51,2310253,35116,0,1448,5760000
4075,How To Convert Decimal to Binary,https://www.youtube.com/watch?v=rsxT4FfRBaM,The Organic Chemistry Tutor,https://www.youtube.com/channel/UCEWpbFLzoYGPfuWUMFPSaoA,2022-01-26T19:30:37.616Z,rsxT4FfRBaM,0 days 00:13:24,3155360,56243,0,2414,5760000
4076,Negative Decimal to Binary Conversion (Hindi),https://www.youtube.com/watch?v=MXUVr7dB7Uo,Geeky Shows,https://www.youtube.com/channel/UCc5FkTYiWH5L3Gk5IyW6Rmw,2022-01-26T19:30:30.492Z,MXUVr7dB7Uo,0 days 00:04:03,210113,2379,0,125,470000
4077,iPhone 13 Pro vs 12 Pro Max vs 11 Pro: Camera Comparison Test!,https://www.youtube.com/watch?v=QSxTDHT2Tkc,AuthenTech - Ben Schmanke,https://www.youtube.com/channel/UCgyvzxg11MtNDfgDQKqlPvQ,2022-01-26T17:35:27.290Z,QSxTDHT2Tkc,0 days 00:07:28,757206,10905,0,280,473000
4078,Grzesiek zgłębił działanie wyczynowych amortyzatorów! #Duda_vs_Szafrański,https://www.youtube.com/watch?v=eQloAkvJzSg,TVN Turbo,https://www.youtube.com/channel/UCfsSoUSQzUimrjKhAKmshDQ,2022-01-26T17:32:41.266Z,eQloAkvJzSg,0 days 00:05:02,74880,1338,0,66,595000
4079,"First 7 Things I Do to Setup a MacBook: Apps, Settings & Tips",https://www.youtube.com/watch?v=lvuBQ8QFQoA,Tyler Stalman,https://www.youtube.com/channel/UC6OICk-ceplUJf4sCN3DMnQ,2022-01-26T17:00:35.992Z,lvuBQ8QFQoA,0 days 00:08:47,705044,19901,0,349,427000
4080,ULTIMATE MacBook Battery Guide! (Should You Keep It Plugged In?),https://www.youtube.com/watch?v=d34p7ULZbzU,Created Tech,https://www.youtube.com/channel/UCUq3Rn72jfQ-86CaCxj7XzA,2022-01-26T16:36:25.739Z,d34p7ULZbzU,0 days 00:12:09,2257078,49360,0,2057,196000
4081,Co mówią: NA SIŁOWNI 2,https://www.youtube.com/watch?v=ANWyNHgHja0,AbstrachujeTV,https://www.youtube.com/channel/UCTISYi9ABujrrI1Slg3ZDBA,2022-01-26T16:35:18.074Z,ANWyNHgHja0,0 days 00:06:24,10318432,193968,0,3496,3390000
4082,The 2020 Voice Assistant Battle.,https://www.youtube.com/watch?v=ou9CjRWq1tM,Mrwhosetheboss,https://www.youtube.com/channel/UCMiJRAwDNSNzuYeN2uWa0pA,2022-01-26T13:19:16.003Z,ou9CjRWq1tM,0 days 00:08:02,7824524,273898,0,17534,13100000
4083,Stop Cham #769 - Niebezpieczne i chamskie sytuacje na drogach,https://www.youtube.com/watch?v=8aEMsuB0wmE,STOP CHAM,https://www.youtube.com/channel/UCJ0VFYHC4J6KhC_ohzrJ0eA,2022-01-26T13:10:32.651Z,8aEMsuB0wmE,0 days 00:12:56,314042,4408,0,1828,506000
4084,Zbudował własne Lamborghini na bazie R8! #Klasyka_Mikiciuka,https://www.youtube.com/watch?v=-pGeveaLKpw,TVN Turbo,https://www.youtube.com/channel/UCfsSoUSQzUimrjKhAKmshDQ,2022-01-26T13:00:20.628Z,#NAME?,0 days 00:02:59,146180,2573,0,170,595000
4085,CCTV video shows Tesla speeding through Paris street before fatal crash,https://www.youtube.com/watch?v=uEjwLKE0cCQ,The Straits Times,https://www.youtube.com/channel/UC4p_I9eiRewn2KoU-nawrDg,2022-01-26T12:59:12.035Z,uEjwLKE0cCQ,0 days 00:01:21,12754138,64779,0,12814,486000
4086,The Rise and Fall of Ryan Howard - The Office,https://www.youtube.com/watch?v=Qc35afiM2f4,The Office,https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg,2022-01-26T12:41:10.529Z,Qc35afiM2f4,0 days 00:11:46,12312392,167585,0,6518,2990000
4087,Michael Emails A Topless Jan To Everyone  - The Office US,https://www.youtube.com/watch?v=rjpEzeDBAJ4,The Office,https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg,2022-01-26T12:39:16.209Z,rjpEzeDBAJ4,0 days 00:02:10,2048978,30131,0,624,2990000
4088,Samsung Galaxy Unpacked February 2022: Official Trailer,https://www.youtube.com/watch?v=2ykQRba4kM4,Samsung,https://www.youtube.com/channel/UCWwgaK7x0_FR1goeSRazfsQ,2022-01-26T11:55:42.968Z,2ykQRba4kM4,0 days 00:00:30,15582111,17735,0,1139,6280000
